#FILE,SEQUENCE,START,END,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,ISOLATE_ID
/home/ryder/AMR_PROJECT/assemblies/11679_4_43.fa,ERZ3165532.28,4605,5106,IncFIC(FII)_1,1-499/499,========/======,5/5,99.8,83.5,plasmidfinder,AP001918,11679_4_43
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.23,64213,65097,p0111_1,1-885/885,===============,0/0,100.0,98.64,plasmidfinder,AP010962,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.31,1830,2101,IncFIC(FII)_1,1-271/499,========/......,1/1,54.31,95.96,plasmidfinder,AP001918,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.34,3072,3701,IncHI2A_1,1-630/630,===============,0/0,100.0,99.52,plasmidfinder,BX664015,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.34,17356,17950,TrfA_1,2-596/596,========/======,2/2,99.66,80.2,plasmidfinder,CP11611,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.34,18569,18895,IncHI2_1,1-327/327,===============,0/0,100.0,100.0,plasmidfinder,BX664015,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.49,17406,17978,IncFII(pCRY)_1_pCRY,19-591/593,===============,0/0,96.63,79.23,plasmidfinder,NC_005814,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.49,18447,18596,Col(MG828)_1,109-255/262,.....===/======,3/3,56.11,77.33,plasmidfinder,NC_008486,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.54,14733,15414,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.24,plasmidfinder,AP001918,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.98,584,755,Col(BS512)_1__NC_010656_dupe,22-193/193,.==============,0/0,89.12,85.47,plasmidfinder,,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11679_6_50.fa,ERZ3165583.98,827,1059,Col(BS512)_1,1-233/233,===============,0/0,100.0,77.25,plasmidfinder,NC_010656,11679_6_50
/home/ryder/AMR_PROJECT/assemblies/11658_3_40.fa,ERZ3165537.111,163,355,ColpVC_1,1-193/193,===============,0/0,100.0,98.96,plasmidfinder,JX133088,11658_3_40
/home/ryder/AMR_PROJECT/assemblies/11658_3_40.fa,ERZ3165537.114,1,181,Col(BS512)_1__NC_010656_dupe,1-181/193,===============,0/0,93.78,100.0,plasmidfinder,,11658_3_40
/home/ryder/AMR_PROJECT/assemblies/11658_3_40.fa,ERZ3165537.114,1786,2018,Col(BS512)_1,1-233/233,===============,0/0,100.0,100.0,plasmidfinder,NC_010656,11658_3_40
/home/ryder/AMR_PROJECT/assemblies/11658_3_40.fa,ERZ3165537.55,16609,17290,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11658_3_40
/home/ryder/AMR_PROJECT/assemblies/11658_3_40.fa,ERZ3165537.71,12825,13323,IncFIC(FII)_1,1-499/499,========/======,5/6,99.4,84.06,plasmidfinder,AP001918,11658_3_40
/home/ryder/AMR_PROJECT/assemblies/11658_3_40.fa,ERZ3165537.73,3706,3859,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11658_3_40
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.110,2722,2852,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.111,676,827,Col156_1,1-152/154,===============,0/0,98.7,90.79,plasmidfinder,NC_009781,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.113,4479,4598,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.117,968,1649,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.92,plasmidfinder,AP001918,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.130,977,1130,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.139,2414,2605,Col(MG828)_1,60-251/262,...============,0/0,73.28,93.75,plasmidfinder,NC_008486,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.149,1223,1455,Col(BS512)_1,1-233/233,===============,0/0,100.0,99.57,plasmidfinder,NC_010656,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.149,1527,1719,Col(BS512)_1__NC_010656_dupe,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.162,1073,1334,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.177,815,1155,IncFIC(FII)_1,159-499/499,....===========,0/0,68.34,96.48,plasmidfinder,AP001918,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.34,1653,1807,IncB/O/K/Z_2,1-154/160,========/======,3/3,95.62,94.87,plasmidfinder,GU256641,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.89,10437,10696,IncFII(pCoo)_1_pCoo,1-262/262,========/======,2/4,98.85,95.06,plasmidfinder,CR942285,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/11657_6_90.fa,ERZ3166183.99,9110,9286,ColE10_1,1-177/177,===============,0/0,100.0,82.49,plasmidfinder,X01654,11657_6_90
/home/ryder/AMR_PROJECT/assemblies/18090_6_56.fa,ERZ3485896.27,28338,29019,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,18090_6_56
/home/ryder/AMR_PROJECT/assemblies/18090_6_56.fa,ERZ3485896.35,6177,6435,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,18090_6_56
/home/ryder/AMR_PROJECT/assemblies/18090_6_56.fa,ERZ3485896.50,3710,3851,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,18090_6_56
/home/ryder/AMR_PROJECT/assemblies/18090_6_56.fa,ERZ3485896.68,919,1111,Col(BS512)_1__NC_010656_dupe,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,,18090_6_56
/home/ryder/AMR_PROJECT/assemblies/18090_6_56.fa,ERZ3485896.68,1183,1415,Col(BS512)_1,1-233/233,===============,0/0,100.0,100.0,plasmidfinder,NC_010656,18090_6_56
/home/ryder/AMR_PROJECT/assemblies/18090_6_56.fa,ERZ3485896.74,528,786,Col(MG828)_1,1-260/262,========/======,1/1,98.85,95.0,plasmidfinder,NC_008486,18090_6_56
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.102,1526,1656,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.118,377,569,Col(BS512)_1__NC_010656_dupe,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.118,641,873,Col(BS512)_1,1-233/233,===============,0/0,100.0,100.0,plasmidfinder,NC_010656,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.123,1510,1771,Col(MG828)_1,1-262/262,===============,0/0,100.0,92.37,plasmidfinder,NC_008486,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.141,420,621,Col8282_1,4-205/207,===============,0/0,97.58,89.6,plasmidfinder,DQ995353,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.149,980,1133,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.74,660,1159,IncFIC(FII)_1,1-499/499,========/======,3/3,99.8,94.01,plasmidfinder,AP001918,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.86,4287,4968,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.92,plasmidfinder,AP001918,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11791_6_6.fa,ERZ3164494.88,1517,1647,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11791_6_6
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.105,254,458,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995353,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.141,843,1104,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.32,12013,12172,IncB/O/K/Z_2,1-160/160,===============,0/0,100.0,100.0,plasmidfinder,GU256641,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.58,13869,14129,IncFII_1,1-261/261,===============,0/0,100.0,99.62,plasmidfinder,AY458016,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.68,2180,2861,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.95,plasmidfinder,AP001918,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.71,6820,6961,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.77,3433,3795,IncFIA_1,26-388/388,.==============,0/0,93.56,100.0,plasmidfinder,AP001918,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.80,2633,2893,IncFII(pRSB107)_1_pRSB107,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AJ851089,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.83,2593,2723,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11679_7_83.fa,ERZ3166219.94,71,224,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11679_7_83
/home/ryder/AMR_PROJECT/assemblies/11658_5_1.fa,ERZ3164304.107,1430,1560,ColRNAI_1,1-130/130,========/======,1/1,100.0,83.97,plasmidfinder,DQ298019,11658_5_1
/home/ryder/AMR_PROJECT/assemblies/11658_5_1.fa,ERZ3164304.43,11598,12094,IncFIC(FII)_1,1-499/499,========/======,1/2,99.6,95.59,plasmidfinder,AP001918,11658_5_1
/home/ryder/AMR_PROJECT/assemblies/11679_5_82.fa,ERZ3166179.61,1641,1792,Col156_1,1-152/154,===============,0/0,98.7,98.03,plasmidfinder,NC_009781,11679_5_82
/home/ryder/AMR_PROJECT/assemblies/11679_5_82.fa,ERZ3166179.62,4479,4598,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11679_5_82
/home/ryder/AMR_PROJECT/assemblies/11679_6_75.fa,ERZ3166034.59,1902,2583,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11679_6_75
/home/ryder/AMR_PROJECT/assemblies/11679_6_75.fa,ERZ3166034.61,7259,7519,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11679_6_75
/home/ryder/AMR_PROJECT/assemblies/11679_6_75.fa,ERZ3166034.62,964,1094,ColRNAI_1,1-130/130,========/======,1/1,100.0,90.08,plasmidfinder,DQ298019,11679_6_75
/home/ryder/AMR_PROJECT/assemblies/11679_6_75.fa,ERZ3166034.67,4077,4230,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11679_6_75
/home/ryder/AMR_PROJECT/assemblies/11679_6_75.fa,ERZ3166034.71,3929,4378,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11679_6_75
/home/ryder/AMR_PROJECT/assemblies/11679_6_75.fa,ERZ3166034.75,3690,3891,Col8282_1,4-205/207,===============,0/0,97.58,89.6,plasmidfinder,DQ995353,11679_6_75
/home/ryder/AMR_PROJECT/assemblies/11679_6_75.fa,ERZ3166034.94,85,277,ColpVC_1,1-193/193,===============,0/0,100.0,98.45,plasmidfinder,JX133088,11679_6_75
/home/ryder/AMR_PROJECT/assemblies/11658_8_27.fa,ERZ3164374.127,1,254,IncFIC(FII)_1,1-254/499,========.......,0/0,50.9,96.06,plasmidfinder,AP001918,11658_8_27
/home/ryder/AMR_PROJECT/assemblies/11658_8_27.fa,ERZ3164374.18,29777,30336,IncFIB(pKPHS1)_1_pKPHS1,1-560/560,========/======,4/8,99.29,76.24,plasmidfinder,CP003223,11658_8_27
/home/ryder/AMR_PROJECT/assemblies/11658_8_27.fa,ERZ3164374.38,18219,18602,IncFIA_1,5-388/388,===============,0/0,98.97,99.74,plasmidfinder,AP001918,11658_8_27
/home/ryder/AMR_PROJECT/assemblies/11658_8_27.fa,ERZ3164374.52,1902,2583,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_8_27
/home/ryder/AMR_PROJECT/assemblies/11658_8_27.fa,ERZ3164374.74,3550,3661,IncFIC(FII)_1,188-299/499,.....====......,0/0,22.44,89.29,plasmidfinder,AP001918,11658_8_27
/home/ryder/AMR_PROJECT/assemblies/11658_8_27.fa,ERZ3164374.95,1032,1345,IncFIC(FII)_1,188-499/499,.....===/======,4/4,62.32,77.78,plasmidfinder,AP001918,11658_8_27
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.105,1253,1514,Col(MG828)_1,1-262/262,===============,0/0,100.0,94.28,plasmidfinder,NC_008486,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.50,3250,3547,IncFIC(FII)_1,1-299/499,========/=.....,3/3,59.52,91.0,plasmidfinder,AP001918,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.53,1901,2582,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_54.fa,ERZ3164775.66,986,1116,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11658_8_54
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa,ERZ3165321.26,53822,54082,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11658_8_77
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa,ERZ3165321.42,1902,2583,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_8_77
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa,ERZ3165321.55,5676,6189,IncN_1,1-514/514,===============,0/0,100.0,99.61,plasmidfinder,AY046276,11658_8_77
/home/ryder/AMR_PROJECT/assemblies/11658_8_77.fa,ERZ3165321.78,1150,1599,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11658_8_77
/home/ryder/AMR_PROJECT/assemblies/11658_6_79.fa,ERZ3165350.38,13347,14028,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.53,plasmidfinder,AP001918,11658_6_79
/home/ryder/AMR_PROJECT/assemblies/11658_6_79.fa,ERZ3165350.41,1053,1183,ColRNAI_1,1-130/130,========/======,1/1,100.0,86.26,plasmidfinder,DQ298019,11658_6_79
/home/ryder/AMR_PROJECT/assemblies/11658_6_79.fa,ERZ3165350.43,178,551,IncX1_1,1-374/374,===============,0/0,100.0,98.66,plasmidfinder,EU370913,11658_6_79
/home/ryder/AMR_PROJECT/assemblies/11658_6_79.fa,ERZ3165350.43,1198,1540,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.47,plasmidfinder,JN247852,11658_6_79
/home/ryder/AMR_PROJECT/assemblies/11679_4_41.fa,ERZ3165526.43,6635,6765,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11679_4_41
/home/ryder/AMR_PROJECT/assemblies/11679_4_41.fa,ERZ3165526.61,945,1098,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11679_4_41
/home/ryder/AMR_PROJECT/assemblies/11679_4_41.fa,ERZ3165526.92,736,997,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11679_4_41
/home/ryder/AMR_PROJECT/assemblies/11657_7_55.fa,ERZ3165606.21,28556,29115,IncFIB(pKPHS1)_1_pKPHS1,1-560/560,========/======,4/8,99.29,76.24,plasmidfinder,CP003223,11657_7_55
/home/ryder/AMR_PROJECT/assemblies/11657_7_55.fa,ERZ3165606.52,2180,2861,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.95,plasmidfinder,AP001918,11657_7_55
/home/ryder/AMR_PROJECT/assemblies/11657_7_55.fa,ERZ3165606.53,6820,6961,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,11657_7_55
/home/ryder/AMR_PROJECT/assemblies/11657_7_55.fa,ERZ3165606.59,4793,5180,IncFIA_1,1-388/388,===============,0/0,100.0,100.0,plasmidfinder,AP001918,11657_7_55
/home/ryder/AMR_PROJECT/assemblies/11657_7_55.fa,ERZ3165606.61,6167,6427,IncFII(pRSB107)_1_pRSB107,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AJ851089,11657_7_55
/home/ryder/AMR_PROJECT/assemblies/11657_7_55.fa,ERZ3165606.67,4391,4544,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11657_7_55
/home/ryder/AMR_PROJECT/assemblies/11657_7_55.fa,ERZ3165606.73,376,580,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995353,11657_7_55
/home/ryder/AMR_PROJECT/assemblies/11658_7_30.fa,ERZ3164751.119,1,314,IncFIC(FII)_1,188-499/499,.....===/======,4/4,62.32,77.78,plasmidfinder,AP001918,11658_7_30
/home/ryder/AMR_PROJECT/assemblies/11658_7_30.fa,ERZ3164751.147,488,599,IncFIC(FII)_1,188-299/499,.....====......,0/0,22.44,89.29,plasmidfinder,AP001918,11658_7_30
/home/ryder/AMR_PROJECT/assemblies/11658_7_30.fa,ERZ3164751.151,312,565,IncFIC(FII)_1,1-254/499,========.......,0/0,50.9,95.67,plasmidfinder,AP001918,11658_7_30
/home/ryder/AMR_PROJECT/assemblies/11658_7_30.fa,ERZ3164751.48,6072,6455,IncFIA_1,5-388/388,===============,0/0,98.97,99.74,plasmidfinder,AP001918,11658_7_30
/home/ryder/AMR_PROJECT/assemblies/11658_7_30.fa,ERZ3164751.65,1901,2582,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_7_30
/home/ryder/AMR_PROJECT/assemblies/11657_7_75.fa,ERZ3165852.16,86967,87108,IncI1_1_Alpha,1-142/142,===============,0/0,100.0,100.0,plasmidfinder,AP005147,11657_7_75
/home/ryder/AMR_PROJECT/assemblies/11657_7_75.fa,ERZ3165852.36,611,1605,pSL483_1,1-995/995,===============,0/0,100.0,92.06,plasmidfinder,CP001137,11657_7_75
/home/ryder/AMR_PROJECT/assemblies/11657_7_75.fa,ERZ3165852.57,975,1105,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11657_7_75
/home/ryder/AMR_PROJECT/assemblies/11657_7_75.fa,ERZ3165852.62,1683,1836,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11657_7_75
/home/ryder/AMR_PROJECT/assemblies/18090_7_11.fa,ERZ3485079.49,8553,9234,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.95,plasmidfinder,AP001918,18090_7_11
/home/ryder/AMR_PROJECT/assemblies/18090_7_11.fa,ERZ3485079.53,3631,3772,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,18090_7_11
/home/ryder/AMR_PROJECT/assemblies/18090_7_11.fa,ERZ3485079.63,667,1054,IncFIA_1,1-388/388,===============,0/0,100.0,100.0,plasmidfinder,AP001918,18090_7_11
/home/ryder/AMR_PROJECT/assemblies/18090_7_11.fa,ERZ3485079.66,3445,3705,IncFII(pRSB107)_1_pRSB107,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AJ851089,18090_7_11
/home/ryder/AMR_PROJECT/assemblies/18090_7_11.fa,ERZ3485079.84,519,780,Col(MG828)_1,1-262/262,===============,0/0,100.0,93.13,plasmidfinder,NC_008486,18090_7_11
/home/ryder/AMR_PROJECT/assemblies/18090_7_11.fa,ERZ3485079.87,5,122,Col(KPHS6)_1,61-178/178,.....==========,0/0,66.29,84.75,plasmidfinder,NC_016841,18090_7_11
/home/ryder/AMR_PROJECT/assemblies/11679_7_89.fa,ERZ3166271.22,19821,19962,IncI1_1_Alpha,1-142/142,===============,0/0,100.0,100.0,plasmidfinder,AP005147,11679_7_89
/home/ryder/AMR_PROJECT/assemblies/11679_7_89.fa,ERZ3166271.26,23502,24000,IncFIC(FII)_1,1-499/499,===============,0/0,100.0,98.4,plasmidfinder,AP001918,11679_7_89
/home/ryder/AMR_PROJECT/assemblies/11679_7_89.fa,ERZ3166271.50,5764,6445,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.24,plasmidfinder,AP001918,11679_7_89
/home/ryder/AMR_PROJECT/assemblies/11658_7_21.fa,ERZ3164527.58,142,591,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11658_7_21
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.25,1830,2101,IncFIC(FII)_1,1-271/499,========/......,1/1,54.31,95.59,plasmidfinder,AP001918,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.42,1902,2583,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.61,1579,1732,Col156_1,1-154/154,===============,0/0,100.0,99.35,plasmidfinder,NC_009781,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.63,5405,5558,Col156_1,1-154/154,===============,0/0,100.0,91.56,plasmidfinder,NC_009781,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.66,254,458,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995353,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.82,1273,1534,Col(MG828)_1,1-262/262,===============,0/0,100.0,90.84,plasmidfinder,NC_008486,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11658_5_91.fa,ERZ3165787.92,1072,1333,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11658_5_91
/home/ryder/AMR_PROJECT/assemblies/11791_3_39.fa,ERZ3165427.100,4175,4305,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11791_3_39
/home/ryder/AMR_PROJECT/assemblies/11791_3_39.fa,ERZ3165427.113,971,1090,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11791_3_39
/home/ryder/AMR_PROJECT/assemblies/11791_3_39.fa,ERZ3165427.124,3446,3599,Col156_1,1-154/154,===============,0/0,100.0,96.1,plasmidfinder,NC_009781,11791_3_39
/home/ryder/AMR_PROJECT/assemblies/11791_3_39.fa,ERZ3165427.129,564,717,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11791_3_39
/home/ryder/AMR_PROJECT/assemblies/11791_3_39.fa,ERZ3165427.162,898,1159,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11791_3_39
/home/ryder/AMR_PROJECT/assemblies/11791_3_39.fa,ERZ3165427.28,46937,47091,IncB/O/K/Z_2,1-154/160,========/======,1/1,96.25,94.84,plasmidfinder,GU256641,11791_3_39
/home/ryder/AMR_PROJECT/assemblies/11791_3_39.fa,ERZ3165427.32,45018,45278,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11791_3_39
/home/ryder/AMR_PROJECT/assemblies/11657_7_10.fa,ERZ3164616.12,80048,80607,IncFIB(pKPHS1)_1_pKPHS1,1-560/560,========/======,4/8,99.29,76.42,plasmidfinder,CP003223,11657_7_10
/home/ryder/AMR_PROJECT/assemblies/11657_7_10.fa,ERZ3164616.26,73684,74365,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11657_7_10
/home/ryder/AMR_PROJECT/assemblies/11657_7_10.fa,ERZ3164616.51,33736,33996,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11657_7_10
/home/ryder/AMR_PROJECT/assemblies/11679_4_89.fa,ERZ3166249.24,65718,66602,p0111_1,1-885/885,===============,0/0,100.0,98.53,plasmidfinder,AP010962,11679_4_89
/home/ryder/AMR_PROJECT/assemblies/11679_4_89.fa,ERZ3166249.35,3134,3394,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11679_4_89
/home/ryder/AMR_PROJECT/assemblies/11679_4_89.fa,ERZ3166249.52,12468,12855,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11679_4_89
/home/ryder/AMR_PROJECT/assemblies/11679_4_89.fa,ERZ3166249.74,4751,4881,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11679_4_89
/home/ryder/AMR_PROJECT/assemblies/11658_3_22.fa,ERZ3164900.40,2515,3011,IncFIC(FII)_1,1-499/499,========/======,1/2,99.6,95.59,plasmidfinder,AP001918,11658_3_22
/home/ryder/AMR_PROJECT/assemblies/11658_3_22.fa,ERZ3164900.44,29415,29556,IncI1_1_Alpha,1-142/142,===============,0/0,100.0,99.3,plasmidfinder,AP005147,11658_3_22
/home/ryder/AMR_PROJECT/assemblies/11658_3_22.fa,ERZ3164900.46,3584,3957,IncX1_1,1-374/374,===============,0/0,100.0,94.92,plasmidfinder,EU370913,11658_3_22
/home/ryder/AMR_PROJECT/assemblies/11658_3_22.fa,ERZ3164900.62,6072,6455,IncFIA_1,5-388/388,===============,0/0,98.97,100.0,plasmidfinder,AP001918,11658_3_22
/home/ryder/AMR_PROJECT/assemblies/11658_3_22.fa,ERZ3164900.65,1220,1901,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,99.56,plasmidfinder,AP001918,11658_3_22
