feature,shap_importance,feature_type
gyrB_A224T,0.0,Tier2
phoP_D29Y,0.0,Tier2
gyrB_V651L,0.0,Tier2
folP_G65R,0.0,Tier2
folP_A128T,0.0,Tier2
gyrA_T586P,0.0,Tier2
phoQ_N377Y,0.0,Tier2
phoQ_N389H,0.0,Tier2
ompC_frameshift_deletion_2bp_pos2295547,0.0,Tier2
ompF_Y112F,0.0,Tier2
folP_P123T,0.0,Tier2
ompF_L110V,0.0,Tier2
parC_E84V,0.0,Tier2
gyrB_I250L,0.0,Tier2
gyrB_S464P,0.0,Tier2
ampC_A334T,0.0,Tier2
soxR_N115K,0.0,Tier2
pmrB_I21F,0.0,Tier2
folP_I117F,0.0,Tier2
ampC_Q265E,0.0,Tier2
ompF_E51V,0.0,Tier2
ompF_T269I,0.0,Tier2
ampC_V342F,0.0,Tier2
ftsI_W322*,0.0,Tier2
phoP_L52V,0.0,Tier2
parE_T201P,0.0,Tier2
robA_L283M,0.0,Tier2
parE_V450F,0.0,Tier2
ampC_L257R,0.0,Tier2
rpoB_S894R,0.0,Tier2
rpoB_W671C,0.0,Tier2
thyA_D66Y,0.0,Tier2
ompF_V354I,0.0,Tier2
ompF_D129H,0.0,Tier2
thyA_I112F,0.0,Tier2
thyA_N87Y,0.0,Tier2
robA_H128Y,0.0,Tier2
thyA_T47P,0.0,Tier2
parE_R575C,0.0,Tier2
ompF_D119H,0.0,Tier2
ompF_G121C,0.0,Tier2
gyrA_R237C,0.0,Tier2
phoP_S120C,0.0,Tier2
ompF_T103S,0.0,Tier2
gyrA_V540I,0.0,Tier2
pmrB_A131T,0.0,Tier2
ompF_A108T,0.0,Tier2
gyrA_A422P,0.0,Tier2
ompF_F118L,0.0,Tier2
parC_Q481*,0.0,Tier2
parC_A471G,0.0,Tier2
parE_Q341E,0.0,Tier2
parE_E413K,0.0,Tier2
phoP_P45S,0.0,Tier2
gyrA_A486T,0.0,Tier2
pmrB_I73L,0.0,Tier2
ompF_N52K,0.0,Tier2
gyrB_T392S,0.0,Tier2
parE_H462Y,0.0,Tier2
gyrA_P35A,0.0,Tier2
folA_*40*,0.0,Tier2
ompF_G58C,0.0,Tier2
gyrA_V604L,0.0,Tier2
ompF_S350P,0.0,Tier2
folP_P64A,0.0,Tier2
ompF_D352Y,0.0,Tier2
ampC_K40R,0.0,Tier2
gyrB_S571R,0.0,Tier2
gyrA_I182F,0.0,Tier2
ompC_T324S,0.0,Tier2
phoP_P102T,0.0,Tier2
folA_S76R,0.0,Tier2
parE_K158E,0.0,Tier2
ampC_T4M,0.0,Tier2
parC_E568K,0.0,Tier2
parE_G197C,0.0,Tier2
ampC_Q155K,0.0,Tier2
gyrB_S347T,0.0,Tier2
gyrB_D248Y,0.0,Tier2
ompC_Q70K,0.0,Tier2
ompC_A226D,0.0,Tier2
folP_A128S,0.0,Tier2
folP_L134V,0.0,Tier2
folP_C137R,0.0,Tier2
phoQ_G359W,0.0,Tier2
parC_K247E,0.0,Tier2
parC_V369F,0.0,Tier2
robA_L251F,0.0,Tier2
gyrA_H471Y,0.0,Tier2
gyrA_A526P,0.0,Tier2
pmrB_A291P,0.0,Tier2
parE_G282R,0.0,Tier2
thyA_G251S,0.0,Tier2
gyrA_R725C,0.0,Tier2
parE_D403H,0.0,Tier2
parC_R296C,0.0,Tier2
parE_R178*,0.0,Tier2
tolC_Q113H,0.0,Tier2
gyrB_A796S,0.0,Tier2
tolC_S124R,0.0,Tier2
parC_L689F,0.0,Tier2
parC_Q91E,0.0,Tier2
gyrB_T754P,0.0,Tier2
parE_V130M,0.0,Tier2
tolC_H150Q,0.0,Tier2
parE_L270V,0.0,Tier2
ampC_T332A,0.0,Tier2
gyrA_Q749E,0.0,Tier2
folP_N115H,0.0,Tier2
parE_E335K,0.0,Tier2
parE_L391M,0.0,Tier2
phoP_P55S,0.0,Tier2
phoQ_L333F,0.0,Tier2
phoQ_L19M,0.0,Tier2
phoQ_A23T,0.0,Tier2
phoQ_V35F,0.0,Tier2
ftsI_F332V,0.0,Tier2
gyrB_P171T,0.0,Tier2
gyrB_D562Y,0.0,Tier2
parE_F354L,0.0,Tier2
ompF_F45L,0.0,Tier2
parC_D475N,0.0,Tier2
rpoB_M1214I,0.0,Tier2
parE_L288F,0.0,Tier2
parC_I555L,0.0,Tier2
thyA_F62L,0.0,Tier2
phoQ_K172E,0.0,Tier2
robA_E193K,0.0,Tier2
gyrB_G475C,0.0,Tier2
folA_N101K,0.0,Tier2
parE_N208H,0.0,Tier2
parE_N299H,0.0,Tier2
ampC_A356S,0.0,Tier2
group_15809,0.0,Novel
group_18366,0.0,Novel
group_11770,0.0,Novel
yagE,0.0,Novel
group_15763,0.0,Novel
gyrA_P636A,0.0,Tier2
group_3257,0.0,Novel
resA,0.0,Novel
group_15755,0.0,Novel
gyrA_R91C,0.0,Tier2
thyA_Q39E,0.0,Tier2
group_18850,0.0,Novel
phoQ_S349A,0.0,Tier2
sgcX,0.0,Novel
ftsI_H425Q,0.0,Tier2
group_10372,0.0,Novel
gyrB_T245P,0.0,Tier2
rpoB_*717Y,0.0,Tier2
gyrA_V240M,0.0,Tier2
parC_R710C,0.0,Tier2
pmrB_H5R,0.0,Tier2
parC_L714F,0.0,Tier2
tolC_C349*,0.0,Tier2
folA_Q49H,0.0,Tier2
ftsI_*314*,0.0,Tier2
parE_P234T,0.0,Tier2
soxR_L57F,0.0,Tier2
ampC_T129P,0.0,Tier2
parE_T333P,0.0,Tier2
ampC_P229T,0.0,Tier2
ompF_V40L,0.0,Tier2
parE_T161P,0.0,Tier2
ftsI_*143*,0.0,Tier2
parC_S658R,0.0,Tier2
gyrB_S759R,0.0,Tier2
rpoB_Q1003H,0.0,Tier2
gyrA_V361M,0.0,Tier2
rpsL_G84C,0.0,Tier2
gyrA_T408P,0.0,Tier2
phoP_S187C,0.0,Tier2
gyrB_T778S,0.0,Tier2
phoQ_V373F,0.0,Tier2
gyrA_L463F,0.0,Tier2
gyrB_A384S,0.0,Tier2
ompC_N47K,0.0,Tier2
phoP_S137P,0.0,Tier2
pmrB_H119Y,0.0,Tier2
pmrB_R96S,0.0,Tier2
pmrB_V80F,0.0,Tier2
pmrB_E126*,0.0,Tier2
acrR_N98K,0.0,Tier2
pmrB_R313S,0.0,Tier2
gyrA_R722C,0.0,Tier2
parC_G685R,0.0,Tier2
gyrA_E626K,0.0,Tier2
gyrA_A421S,0.0,Tier2
rpoB_Q380H,0.0,Tier2
phoQ_R6H,0.0,Tier2
ftsI_H345Q,0.0,Tier2
ompC_T135S,0.0,Tier2
folP_A241S,0.0,Tier2
folP_H252Y,0.0,Tier2
folP_A247S,0.0,Tier2
folP_A151P,0.0,Tier2
ompC_Y119H,0.0,Tier2
gyrB_V372L,0.0,Tier2
gyrA_G597R,0.0,Tier2
phoQ_R236C,0.0,Tier2
gyrA_A412T,0.0,Tier2
gyrA_A610S,0.0,Tier2
gyrB_E185Q,0.0,Tier2
rpoB_N755K,0.0,Tier2
rpoB_N283K,0.0,Tier2
rpoB_C204*,0.0,Tier2
gyrB_A401S,0.0,Tier2
acrR_*73Y,0.0,Tier2
gyrA_G547C,0.0,Tier2
parC_I228F,0.0,Tier2
gyrA_I485F,0.0,Tier2
parE_P558T,0.0,Tier2
parE_A467S,0.0,Tier2
gyrB_L173F,0.0,Tier2
gyrB_S334T,0.0,Tier2
parE_K484E,0.0,Tier2
parE_L488V,0.0,Tier2
gyrA_V822M,0.0,Tier2
parE_S493P,0.0,Tier2
parE_D530H,0.0,Tier2
parE_V521F,0.0,Tier2
ampC_N201Y,0.0,Tier2
ampC_N214H,0.0,Tier2
ampC_V225M,0.0,Tier2
gyrA_V815M,0.0,Tier2
gyrB_A705T,0.0,Tier2
parE_S347A,0.0,Tier2
parE_A491S,0.0,Tier2
gyrA_L824F,0.0,Tier2
parE_P196A,0.0,Tier2
parE_A61P,0.0,Tier2
parE_G50R,0.0,Tier2
ompF_G172C,0.0,Tier2
ompF_A215P,0.0,Tier2
ftsI_R233S,0.0,Tier2
mgrB_V8A,0.0,Tier2
phoQ_T84A,0.0,Tier2
phoQ_L257F,0.0,Tier2
ftsI_S366R,0.0,Tier2
gyrA_T519P,0.0,Tier2
parE_Q148K,0.0,Tier2
soxR_C148*,0.0,Tier2
parE_V76M,0.0,Tier2
gyrA_V248M,0.0,Tier2
gyrA_A523S,0.0,Tier2
gyrA_L543F,0.0,Tier2
gyrB_G540C,0.0,Tier2
ompF_Q222E,0.0,Tier2
rpoB_S472R,0.0,Tier2
rpoB_W633*,0.0,Tier2
gyrB_L776F,0.0,Tier2
gyrA_G514R,0.0,Tier2
parE_S347T,0.0,Tier2
ampC_E37*,0.0,Tier2
gyrA_V312F,0.0,Tier2
ampC_R312H,0.0,Tier2
ampC_A95T,0.0,Tier2
ftsI_*54*,0.0,Tier2
folP_E73A,0.0,Tier2
parC_D283Y,0.0,Tier2
parC_L285M,0.0,Tier2
tolC_L269V,0.0,Tier2
phoQ_Q479K,0.0,Tier2
gyrA_H262Y,0.0,Tier2
gyrA_V190F,0.0,Tier2
ampC_P160S,0.0,Tier2
parE_P327T,0.0,Tier2
parC_I346F,0.0,Tier2
phoQ_S423C,0.0,Tier2
pmrB_D315Y,0.0,Tier2
pmrB_S12T,0.0,Tier2
parC_N395H,0.0,Tier2
parC_N385H,0.0,Tier2
parC_L376V,0.0,Tier2
parC_A159S,0.0,Tier2
folP_A40P,0.0,Tier2
parE_A489T,0.0,Tier2
parC_L257M,0.0,Tier2
ampC_G79R,0.0,Tier2
parC_V188M,0.0,Tier2
parC_R124W,0.0,Tier2
gyrB_A772P,0.0,Tier2
gyrA_E871K,0.0,Tier2
gyrA_D867Y,0.0,Tier2
folP_F4Y,0.0,Tier2
gyrA_I223L,0.0,Tier2
gyrA_D445H,0.0,Tier2
parC_V612M,0.0,Tier2
parC_R305C,0.0,Tier2
gyrB_P238T,0.0,Tier2
robA_A203T,0.0,Tier2
gyrB_A655P,0.0,Tier2
gyrA_N224Y,0.0,Tier2
gyrA_D793Y,0.0,Tier2
parE_P439A,0.0,Tier2
rpoB_*887Y,0.0,Tier2
parC_A469S,0.0,Tier2
gyrA_I814F,0.0,Tier2
parC_S552C,0.0,Tier2
marR_W68C,0.0,Tier2
parE_R432C,0.0,Tier2
gyrB_N294Y,0.0,Tier2
gyrA_T668S,0.0,Tier2
parC_P675A,0.0,Tier2
parC_A116T,0.0,Tier2
parE_R72S,0.0,Tier2
gyrA_T258S,0.0,Tier2
gyrA_T408A,0.0,Tier2
gyrA_V540F,0.0,Tier2
parE_L501M,0.0,Tier2
phoQ_Q376K,0.0,Tier2
gyrA_A759T,0.0,Tier2
folP_A66S,0.0,Tier2
folP_P80A,0.0,Tier2
parC_A680T,0.0,Tier2
ampC_S80T,0.0,Tier2
gyrA_D375H,0.0,Tier2
gyrA_Q627K,0.0,Tier2
gyrB_T653I,0.0,Tier2
gyrB_P662T,0.0,Tier2
gyrB_N801H,0.0,Tier2
thyA_G91R,0.0,Tier2
parC_N459S,0.0,Tier2
parC_R455H,0.0,Tier2
parC_A219T,0.0,Tier2
parC_G515S,0.0,Tier2
gyrB_E656*,0.0,Tier2
gyrB_T627S,0.0,Tier2
robA_T200S,0.0,Tier2
gyrA_V704M,0.0,Tier2
parC_L451M,0.0,Tier2
gyrA_I528F,0.0,Tier2
parC_P162A,0.0,Tier2
parC_G53C,0.0,Tier2
parC_S57C,0.0,Tier2
parE_G394C,0.0,Tier2
parC_Q695L,0.0,Tier2
gyrB_Q721K,0.0,Tier2
folA_W78*,0.0,Tier2
robA_A207P,0.0,Tier2
gyrA_D476Y,0.0,Tier2
gyrA_N585Y,0.0,Tier2
gyrA_S555A,0.0,Tier2
gyrB_D277Y,0.0,Tier2
gyrA_D294Y,0.0,Tier2
gyrA_T586A,0.0,Tier2
gyrA_G564W,0.0,Tier2
pmrB_T332A,0.0,Tier2
ompC_F109L,0.0,Tier2
parE_P472T,0.0,Tier2
pmrB_Y318F,0.0,Tier2
rpoB_Y469*,0.0,Tier2
gyrB_V349I,0.0,Tier2
tolC_S423R,0.0,Tier2
pmrB_A162S,0.0,Tier2
rpoB_Q312H,0.0,Tier2
gyrA_A388T,0.0,Tier2
phoQ_T244S,0.0,Tier2
ftsI_Q125H,0.0,Tier2
pmrB_I86F,0.0,Tier2
ampC_R325H,0.0,Tier2
gyrB_E131K,0.0,Tier2
gyrB_G425R,0.0,Tier2
acrR_Y108*,0.0,Tier2
ompF_T269S,0.0,Tier2
ompF_A113P,0.0,Tier2
phoQ_K2I,0.0,Tier2
parE_L256M,0.0,Tier2
gyrA_A271S,0.0,Tier2
gyrA_G858R,0.0,Tier2
gyrA_G740C,0.0,Tier2
gyrA_V737M,0.0,Tier2
gyrB_G435R,0.0,Tier2
gyrB_D459H,0.0,Tier2
robA_L279V,0.0,Tier2
ompF_A355T,0.0,Tier2
parC_T607S,0.0,Tier2
gyrA_A457P,0.0,Tier2
pmrB_S32C,0.0,Tier2
ampC_L147F,0.0,Tier2
gyrA_G288C,0.0,Tier2
folP_Q226K,0.0,Tier2
robA_G222C,0.0,Tier2
gyrA_D849H,0.0,Tier2
gyrA_L533M,0.0,Tier2
ompC_S295T,0.0,Tier2
gyrB_I663M,0.0,Tier2
rpoB_*1098*,0.0,Tier2
gyrA_A353T,0.0,Tier2
ompC_T72S,0.0,Tier2
parC_G35R,0.0,Tier2
phoQ_P241S,0.0,Tier2
gyrB_A800T,0.0,Tier2
robA_T89S,0.0,Tier2
robA_Q98K,0.0,Tier2
robA_A101S,0.0,Tier2
robA_S144C,0.0,Tier2
phoQ_G329C,0.0,Tier2
robA_L168F,0.0,Tier2
robA_G47C,0.0,Tier2
robA_D75Y,0.0,Tier2
ftsI_S564R,0.0,Tier2
parE_G546C,0.0,Tier2
robA_T124P,0.0,Tier2
parC_L125M,0.0,Tier2
phoQ_V146M,0.0,Tier2
robA_I287F,0.0,Tier2
robA_E150K,0.0,Tier2
gyrB_L470V,0.0,Tier2
parE_V126L,0.0,Tier2
gyrB_V501F,0.0,Tier2
pmrB_A291S,0.0,Tier2
gyrB_V252F,0.0,Tier2
parE_N281H,0.0,Tier2
gyrB_A288T,0.0,Tier2
pmrB_A288T,0.0,Tier2
gyrA_G566R,0.0,Tier2
gyrB_A770T,0.0,Tier2
robA_A272T,0.0,Tier2
gyrB_P533T,0.0,Tier2
gyrA_I619F,0.0,Tier2
gyrB_S492N,0.0,Tier2
soxR_W70*,0.0,Tier2
gyrB_P274T,0.0,Tier2
gyrB_A632T,0.0,Tier2
folA_M142I,0.0,Tier2
parC_V144M,0.0,Tier2
parE_L589F,0.0,Tier2
folP_H208Y,0.0,Tier2
parC_D204H,0.0,Tier2
parE_K189E,0.0,Tier2
rpoB_H345Q,0.0,Tier2
gyrB_C476R,0.0,Tier2
parC_V544L,0.0,Tier2
phoQ_L5M,0.0,Tier2
gyrB_A604S,0.0,Tier2
gyrB_E661K,0.0,Tier2
parE_G276C,0.0,Tier2
ompC_G60C,0.0,Tier2
ampC_G132C,0.0,Tier2
gyrA_R630S,0.0,Tier2
gyrA_G442C,0.0,Tier2
gyrA_A252T,0.0,Tier2
gyrB_T366S,0.0,Tier2
gyrB_E623K,0.0,Tier2
gyrB_A397T,0.0,Tier2
gyrB_D414H,0.0,Tier2
ompC_G63R,0.0,Tier2
gyrA_A633P,0.0,Tier2
gyrB_G694R,0.0,Tier2
pmrB_R96G,0.0,Tier2
gyrB_K768E,0.0,Tier2
ampC_V88M,0.0,Tier2
parC_A194P,0.0,Tier2
parE_A436S,0.0,Tier2
pmrB_P115S,0.0,Tier2
folA_Q105H,0.0,Tier2
parC_T410S,0.0,Tier2
ompF_G141R,0.0,Tier2
parE_S451P,0.0,Tier2
acrR_E121D,0.0,Tier2
gyrB_G211C,0.0,Tier2
pmrB_S130T,0.0,Tier2
gyrB_V453F,0.0,Tier2
ampC_Q116K,0.0,Tier2
marR_W84C,0.0,Tier2
gyrA_T654A,0.0,Tier2
folP_N49Y,0.0,Tier2
parE_V560F,0.0,Tier2
pmrB_S141N,0.0,Tier2
gyrA_I774F,0.0,Tier2
folA_*72Y,0.0,Tier2
parE_V319L,0.0,Tier2
rpoB_*877*,0.0,Tier2
phoQ_T84S,0.0,Tier2
gyrA_N780Y,0.0,Tier2
gyrB_D66H,0.0,Tier2
folA_W78C,0.0,Tier2
ampC_G222R,0.0,Tier2
thyA_D205Y,0.0,Tier2
gyrA_T777S,0.0,Tier2
rpoB_H579Q,0.0,Tier2
gyrB_E703Q,0.0,Tier2
parC_N363Y,0.0,Tier2
ompC_V38L,0.0,Tier2
rplD_T131P,0.0,Tier2
gyrB_R209C,0.0,Tier2
ampC_V225L,0.0,Tier2
parC_G171R,0.0,Tier2
parC_L165M,0.0,Tier2
parC_T150A,0.0,Tier2
parC_A108T,0.0,Tier2
parC_C82R,0.0,Tier2
parC_H77Y,0.0,Tier2
parC_T66S,0.0,Tier2
parC_K155E,0.0,Tier2
parC_T623S,0.0,Tier2
gyrB_D73H,0.0,Tier2
ompC_I81F,0.0,Tier2
ampC_N118H,0.0,Tier2
parC_P181A,0.0,Tier2
parC_R361*,0.0,Tier2
gyrB_R788C,0.0,Tier2
gyrA_S689C,0.0,Tier2
gyrB_G733C,0.0,Tier2
parE_E545K,0.0,Tier2
gyrA_I390F,0.0,Tier2
gyrB_I802F,0.0,Tier2
gyrA_T522S,0.0,Tier2
parC_N669Y,0.0,Tier2
parC_K368E,0.0,Tier2
parC_Q269E,0.0,Tier2
parC_N313Y,0.0,Tier2
parC_N304Y,0.0,Tier2
parC_I299L,0.0,Tier2
parC_A317P,0.0,Tier2
parC_V358M,0.0,Tier2
parC_T178A,0.0,Tier2
parC_L344R,0.0,Tier2
parC_N342Y,0.0,Tier2
pmrB_T109S,0.0,Tier2
gyrB_T175S,0.0,Tier2
parC_L10V,0.0,Tier2
parC_Q42K,0.0,Tier2
parC_S50T,0.0,Tier2
parC_K62E,0.0,Tier2
parC_T217P,0.0,Tier2
parC_K277E,0.0,Tier2
gyrA_G613C,0.0,Tier2
parE_D289Y,0.0,Tier2
ompC_T243P,0.0,Tier2
tolC_H181Q,0.0,Tier2
gyrA_D588Y,0.0,Tier2
ompC_G172R,0.0,Tier2
ompF_V155I,0.0,Tier2
phoQ_P75T,0.0,Tier2
phoQ_E55K,0.0,Tier2
parC_S80I,0.0,Tier2
gyrB_I478F,0.0,Tier2
robA_A201T,0.0,Tier2
robA_Q220K,0.0,Tier2
ompF_G239R,0.0,Tier2
soxR_W110*,0.0,Tier2
ompC_A99S,0.0,Tier2
ampC_S102I,0.0,Tier2
gyrA_I590L,0.0,Tier2
parC_A317T,0.0,Tier2
gyrA_A455P,0.0,Tier2
parC_R354C,0.0,Tier2
parC_A64S,0.0,Tier2
gyrA_S810T,0.0,Tier2
parC_Q152K,0.0,Tier2
parC_I254F,0.0,Tier2
parC_L133M,0.0,Tier2
folP_V244F,0.0,Tier2
gyrA_A855S,0.0,Tier2
folP_G59C,0.0,Tier2
robA_N252Y,0.0,Tier2
ampC_E140K,0.0,Tier2
phoQ_S12T,0.0,Tier2
phoQ_A22S,0.0,Tier2
phoP_G121R,0.0,Tier2
phoP_T211S,0.0,Tier2
gyrA_D692Y,0.0,Tier2
gyrB_D756Y,0.0,Tier2
phoQ_D150H,0.0,Tier2
phoQ_G417S,0.0,Tier2
gyrA_A457T,0.0,Tier2
ftsI_*234*,0.0,Tier2
