feature,shap_importance,feature_type
parE_A369T,0.0,Tier2+Tier1B
parC_R296C,0.0,Tier2+Tier1B
folA_Q49H,0.0,Tier2+Tier1B
soxR_V74L,0.0,Tier2+Tier1B
tolC_C349*,0.0,Tier2+Tier1B
ftsI_*143*,0.0,Tier2+Tier1B
pmrB_H5R,0.0,Tier2+Tier1B
parC_R710C,0.0,Tier2+Tier1B
gyrA_G255S,0.0,Tier2+Tier1B
gyrA_V240M,0.0,Tier2+Tier1B
parE_L194F,0.0,Tier2+Tier1B
rpoB_*717Y,0.0,Tier2+Tier1B
gyrB_T245P,0.0,Tier2+Tier1B
chpB,0.0,Novel
group_9665,0.0,Novel
group_13266,0.0,Novel
group_9501,0.0,Novel
parC_L714F,0.0,Tier2+Tier1B
parE_T161P,0.0,Tier2+Tier1B
folA_C104R,0.0,Tier2+Tier1B
ampC_P229T,0.0,Tier2+Tier1B
parE_T333P,0.0,Tier2+Tier1B
ampC_T129P,0.0,Tier2+Tier1B
thyA_P254T,0.0,Tier2+Tier1B
soxR_L57F,0.0,Tier2+Tier1B
sgcX,0.0,Novel
group_10020,0.0,Novel
group_2126,0.0,Novel
yfcS,0.0,Novel
group_24905,0.0,Novel
pilS,0.0,Novel
group_20674,0.0,Novel
siaT_1,0.0,Novel
fimC_2,0.0,Novel
group_12627,0.0,Novel
group_17582,0.0,Novel
celA,0.0,Novel
group_26355,0.0,Novel
group_21517,0.0,Novel
group_187,0.0,Novel
group_20769,0.0,Novel
group_24640,0.0,Novel
group_26387,0.0,Novel
group_26391,0.0,Novel
group_26396,0.0,Novel
group_26394,0.0,Novel
group_17281,0.0,Novel
bglH_1,0.0,Novel
group_19070,0.0,Novel
acrR_L195F,0.0,Tier2+Tier1B
gyrA_G468R,0.0,Tier2+Tier1B
phoP_Y98H,0.0,Tier2+Tier1B
group_26375,0.0,Novel
parE_S164R,0.0,Tier2+Tier1B
parE_Q211E,0.0,Tier2+Tier1B
phoQ_S349A,0.0,Tier2+Tier1B
parE_N299H,0.0,Tier2+Tier1B
parE_N208H,0.0,Tier2+Tier1B
folA_N101K,0.0,Tier2+Tier1B
group_26317,0.0,Novel
group_15890,0.0,Novel
group_26356,0.0,Novel
group_19057,0.0,Novel
group_26323,0.0,Novel
pmrB_D286G,0.0,Tier2+Tier1B
group_15809,0.0,Novel
yijE,0.0,Novel
parE_P234T,0.0,Tier2+Tier1B
ftsI_S164R,0.0,Tier2+Tier1B
thyA_L184F,0.0,Tier2+Tier1B
marR_I137L,0.0,Tier2+Tier1B
thyA_Q39E,0.0,Tier2+Tier1B
ftsI_H425Q,0.0,Tier2+Tier1B
robA_L279V,0.0,Tier2+Tier1B
gyrA_R91C,0.0,Tier2+Tier1B
gyrA_S111P,0.0,Tier2+Tier1B
group_4134,0.0,Novel
ampC_A356S,0.0,Tier2+Tier1B
ampC_T86A,0.0,Tier2+Tier1B
parE_V39F,0.0,Tier2+Tier1B
group_26350,0.0,Novel
group_15875,0.0,Novel
group_26383,0.0,Novel
mntH_2,0.0,Novel
group_21563,0.0,Novel
group_26328,0.0,Novel
group_26329,0.0,Novel
group_26390,0.0,Novel
gyrA_I198L,0.0,Tier2+Tier1B
wbbL,0.0,Novel
group_19254,0.0,Novel
rfbC,0.0,Novel
group_21554,0.0,Novel
group_21551,0.0,Novel
group_26316,0.0,Novel
ybcO_2,0.0,Novel
group_26379,0.0,Novel
group_21549,0.0,Novel
group_26357,0.0,Novel
group_26374,0.0,Novel
group_21525,0.0,Novel
group_25699,0.0,Novel
group_26365,0.0,Novel
group_26366,0.0,Novel
group_13587,0.0,Novel
tpd,0.0,Novel
hcpD,0.0,Novel
yfkN_1,0.0,Novel
group_26364,0.0,Novel
group_8914,0.0,Novel
group_19064,0.0,Novel
R,0.0,Novel
X,0.0,Novel
group_26322,0.0,Novel
group_26326,0.0,Novel
group_13898,0.0,Novel
group_4092,0.0,Novel
group_15871,0.0,Novel
group_26380,0.0,Novel
group_26382,0.0,Novel
group_26381,0.0,Novel
nhaK_1,0.0,Novel
yjjL,0.0,Novel
group_11525,0.0,Novel
group_15884,0.0,Novel
group_18850,0.0,Novel
group_15755,0.0,Novel
group_5203,0.0,Novel
hsdM_1,0.0,Novel
group_24441,0.0,Novel
flgL,0.0,Novel
group_24934,0.0,Novel
group_3257,0.0,Novel
group_21561,0.0,Novel
group_26384,0.0,Novel
group_19059,0.0,Novel
group_7487,0.0,Novel
group_19045,0.0,Novel
icc_2,0.0,Novel
group_25848,0.0,Novel
yggR_2,0.0,Novel
yiaM_1,0.0,Novel
psiB_1,0.0,Novel
group_11737,0.0,Novel
mgtA,0.0,Novel
intS_3,0.0,Novel
group_20641,0.0,Novel
group_18758,0.0,Novel
group_18064,0.0,Novel
yagE_3,0.0,Novel
group_5228,0.0,Novel
group_16999,0.0,Novel
group_26203,0.0,Novel
yjgM,0.0,Novel
group_8455,0.0,Novel
kefA,0.0,Novel
group_26402,0.0,Novel
group_24898,0.0,Novel
parE_V521F,0.0,Tier2+Tier1B
sgcQ,0.0,Novel
group_14311,0.0,Novel
parM,0.0,Novel
rfaY,0.0,Novel
group_18589,0.0,Novel
group_19944,0.0,Novel
arcC_3,0.0,Novel
group_21030,0.0,Novel
group_21556,0.0,Novel
hcpA_5,0.0,Novel
group_6054,0.0,Novel
phoQ_L333F,0.0,Tier2+Tier1B
group_24407,0.0,Novel
parE_L391M,0.0,Tier2+Tier1B
parE_D403H,0.0,Tier2+Tier1B
gyrA_R725C,0.0,Tier2+Tier1B
parE_G282R,0.0,Tier2+Tier1B
gyrA_A526P,0.0,Tier2+Tier1B
gyrB_D562Y,0.0,Tier2+Tier1B
robA_E193K,0.0,Tier2+Tier1B
phoQ_K172E,0.0,Tier2+Tier1B
thyA_F62L,0.0,Tier2+Tier1B
nhaR,0.0,Novel
group_4407,0.0,Novel
phoP_P55S,0.0,Tier2+Tier1B
group_26087,0.0,Novel
group_17892,0.0,Novel
group_13311,0.0,Novel
rfaJ_1,0.0,Novel
group_3469,0.0,Novel
group_7872,0.0,Novel
tabA_2,0.0,Novel
group_18642,0.0,Novel
group_15883,0.0,Novel
group_19009,0.0,Novel
group_26388,0.0,Novel
parE_D530H,0.0,Tier2+Tier1B
group_3733,0.0,Novel
group_25425,0.0,Novel
group_26367,0.0,Novel
yfaX1_2,0.0,Novel
rfaL,0.0,Novel
rtcB_2,0.0,Novel
narV,0.0,Novel
group_9491,0.0,Novel
mhpA,0.0,Novel
blaSHV-102_2,0.0,Tier2+Tier1B
traI_1,0.0,Novel
elfA,0.0,Novel
parE_S493P,0.0,Tier2+Tier1B
rpoB_M1214I,0.0,Tier2+Tier1B
parC_D475N,0.0,Tier2+Tier1B
ompF_F45L,0.0,Tier2+Tier1B
parE_F354L,0.0,Tier2+Tier1B
gyrB_G475C,0.0,Tier2+Tier1B
gyrB_P171T,0.0,Tier2+Tier1B
ftsI_F332V,0.0,Tier2+Tier1B
phoQ_V35F,0.0,Tier2+Tier1B
phoQ_A23T,0.0,Tier2+Tier1B
phoQ_L19M,0.0,Tier2+Tier1B
yjgH,0.0,Novel
group_12319,0.0,Novel
group_13316,0.0,Novel
macB_2,0.0,Novel
focC_2,0.0,Novel
group_15757,0.0,Novel
group_19010,0.0,Novel
bfpB,0.0,Novel
group_4632,0.0,Novel
wbbJ,0.0,Novel
group_25743,0.0,Novel
group_8350,0.0,Novel
group_12541,0.0,Novel
group_14825,0.0,Novel
srnB,0.0,Novel
ampC_1,0.0,Novel
cyaA,0.0,Novel
group_1848,0.0,Novel
group_24946,0.0,Novel
tsx2,0.0,Novel
group_9739,0.0,Novel
group_9652,0.0,Novel
group_17142,0.0,Novel
group_26204,0.0,Novel
group_21562,0.0,Novel
aceK,0.0,Novel
tdcG,0.0,Novel
group_8549,0.0,Novel
lacY,0.0,Novel
rspA_2,0.0,Novel
group_11236,0.0,Novel
group_18401,0.0,Novel
group_15870,0.0,Novel
parC_I555L,0.0,Tier2+Tier1B
parE_L288F,0.0,Tier2+Tier1B
lutR,0.0,Novel
yicJ_2,0.0,Novel
group_21546,0.0,Novel
group_14921,0.0,Novel
group_18996,0.0,Novel
rhaR_1,0.0,Novel
group_21544,0.0,Novel
group_8541,0.0,Novel
yadN,0.0,Novel
hsdR_1,0.0,Novel
aufD,0.0,Novel
group_13026,0.0,Novel
group_12625,0.0,Novel
mhpF,0.0,Novel
dcuS,0.0,Novel
group_26361,0.0,Novel
group_11523,0.0,Novel
group_7686,0.0,Novel
group_24444,0.0,Novel
hsdR_3,0.0,Novel
group_12518,0.0,Novel
tdcE,0.0,Novel
group_16997,0.0,Novel
group_15851,0.0,Novel
group_12038,0.0,Novel
uidB2,0.0,Novel
wbbK,0.0,Novel
siaT_2,0.0,Novel
ygjK,0.0,Novel
mhpE,0.0,Novel
group_1405,0.0,Novel
group_17977,0.0,Novel
group_21470,0.0,Novel
group_8987,0.0,Novel
group_20868,0.0,Novel
yadK,0.0,Novel
tolC_C91R,0.0,Tier2+Tier1B
group_9908,0.0,Novel
group_21472,0.0,Novel
group_15837,0.0,Novel
group_12513,0.0,Novel
group_7862,0.0,Novel
rpe_2,0.0,Novel
group_18983,0.0,Novel
group_26324,0.0,Novel
group_13317,0.0,Novel
group_26206,0.0,Novel
group_13519,0.0,Novel
yfcR,0.0,Novel
parE_L270V,0.0,Tier2+Tier1B
tolC_H150Q,0.0,Tier2+Tier1B
gyrA_L424V,0.0,Tier2+Tier1B
parE_V130M,0.0,Tier2+Tier1B
gyrB_T754P,0.0,Tier2+Tier1B
parC_Q91E,0.0,Tier2+Tier1B
tolC_S124R,0.0,Tier2+Tier1B
folP_N115H,0.0,Tier2+Tier1B
tolC_Q113H,0.0,Tier2+Tier1B
group_17145,0.0,Novel
fabG1,0.0,Novel
yihF_2,0.0,Novel
intB,0.0,Novel
fliF,0.0,Novel
group_8629,0.0,Novel
group_17146,0.0,Novel
group_14527,0.0,Novel
group_9996,0.0,Novel
group_25744,0.0,Novel
group_15556,0.0,Novel
mhpB,0.0,Novel
rfaJ_3,0.0,Novel
mhpR,0.0,Novel
group_19068,0.0,Novel
gyrA_I619F,0.0,Tier2+Tier1B
gyrB_P533T,0.0,Tier2+Tier1B
robA_A272T,0.0,Tier2+Tier1B
parE_L589F,0.0,Tier2+Tier1B
gyrA_G566R,0.0,Tier2+Tier1B
pmrB_A288T,0.0,Tier2+Tier1B
gyrB_A288T,0.0,Tier2+Tier1B
parE_N281H,0.0,Tier2+Tier1B
gyrB_V252F,0.0,Tier2+Tier1B
pmrB_A291S,0.0,Tier2+Tier1B
aadA1_2,0.0,Tier2+Tier1B
gyrA_T777S,0.0,Tier2+Tier1B
thyA_D205Y,0.0,Tier2+Tier1B
ampC_V225L,0.0,Tier2+Tier1B
gyrB_V308F,0.0,Tier2+Tier1B
gyrB_D66H,0.0,Tier2+Tier1B
gyrA_N780Y,0.0,Tier2+Tier1B
phoQ_T84S,0.0,Tier2+Tier1B
rpoB_*877*,0.0,Tier2+Tier1B
parE_V319L,0.0,Tier2+Tier1B
folA_*72Y,0.0,Tier2+Tier1B
gyrA_I774F,0.0,Tier2+Tier1B
gyrB_V501F,0.0,Tier2+Tier1B
robA_Q220K,0.0,Tier2+Tier1B
robA_A201T,0.0,Tier2+Tier1B
gyrB_I478F,0.0,Tier2+Tier1B
parE_V126L,0.0,Tier2+Tier1B
gyrB_L470V,0.0,Tier2+Tier1B
parE_G276C,0.0,Tier2+Tier1B
gyrB_D414H,0.0,Tier2+Tier1B
gyrB_A397T,0.0,Tier2+Tier1B
gyrB_E623K,0.0,Tier2+Tier1B
gyrB_T366S,0.0,Tier2+Tier1B
gyrA_A252T,0.0,Tier2+Tier1B
gyrB_S492N,0.0,Tier2+Tier1B
gyrA_R630S,0.0,Tier2+Tier1B
ampC_G132C,0.0,Tier2+Tier1B
ompC_G60C,0.0,Tier2+Tier1B
ompC_G63R,0.0,Tier2+Tier1B
gyrB_E661K,0.0,Tier2+Tier1B
gyrB_A604S,0.0,Tier2+Tier1B
phoQ_L5M,0.0,Tier2+Tier1B
folA_M142I,0.0,Tier2+Tier1B
gyrB_A632T,0.0,Tier2+Tier1B
gyrB_P274T,0.0,Tier2+Tier1B
soxR_W70*,0.0,Tier2+Tier1B
gyrA_G442C,0.0,Tier2+Tier1B
marR_W84C,0.0,Tier2+Tier1B
ampC_Q116K,0.0,Tier2+Tier1B
gyrB_V453F,0.0,Tier2+Tier1B
pmrB_S130T,0.0,Tier2+Tier1B
thyA_G197R,0.0,Tier2+Tier1B
gyrB_G211C,0.0,Tier2+Tier1B
acrR_E121D,0.0,Tier2+Tier1B
parE_S451P,0.0,Tier2+Tier1B
ompF_G141R,0.0,Tier2+Tier1B
folP_N49Y,0.0,Tier2+Tier1B
pmrB_S141N,0.0,Tier2+Tier1B
pmrB_A131T,0.0,Tier2+Tier1B
gyrA_V540I,0.0,Tier2+Tier1B
ompF_T103S,0.0,Tier2+Tier1B
phoP_S120C,0.0,Tier2+Tier1B
gyrA_R237C,0.0,Tier2+Tier1B
ompF_G121C,0.0,Tier2+Tier1B
ompF_D119H,0.0,Tier2+Tier1B
ompF_F118L,0.0,Tier2+Tier1B
thyA_T47P,0.0,Tier2+Tier1B
gyrB_P171S,0.0,Tier2+Tier1B
robA_H128Y,0.0,Tier2+Tier1B
ompF_A108T,0.0,Tier2+Tier1B
parE_V560F,0.0,Tier2+Tier1B
parC_T410S,0.0,Tier2+Tier1B
parC_V144M,0.0,Tier2+Tier1B
folA_Q105H,0.0,Tier2+Tier1B
pmrB_P115S,0.0,Tier2+Tier1B
parE_A436S,0.0,Tier2+Tier1B
parC_A194P,0.0,Tier2+Tier1B
ampC_V88M,0.0,Tier2+Tier1B
gyrB_K768E,0.0,Tier2+Tier1B
pmrB_R96G,0.0,Tier2+Tier1B
gyrB_G694R,0.0,Tier2+Tier1B
gyrA_T654A,0.0,Tier2+Tier1B
folA_W78C,0.0,Tier2+Tier1B
gyrB_R209C,0.0,Tier2+Tier1B
rplD_T131P,0.0,Tier2+Tier1B
ompC_V38L,0.0,Tier2+Tier1B
parC_N363Y,0.0,Tier2+Tier1B
gyrB_E703Q,0.0,Tier2+Tier1B
rpoB_H579Q,0.0,Tier2+Tier1B
thyA_D66Y,0.0,Tier2+Tier1B
rpoB_W671C,0.0,Tier2+Tier1B
rpoB_S894R,0.0,Tier2+Tier1B
ftsI_*54*,0.0,Tier2+Tier1B
gyrA_A633P,0.0,Tier2+Tier1B
parC_T217P,0.0,Tier2+Tier1B
parC_K62E,0.0,Tier2+Tier1B
parC_S50T,0.0,Tier2+Tier1B
parC_Q42K,0.0,Tier2+Tier1B
parC_L10V,0.0,Tier2+Tier1B
gyrB_T175S,0.0,Tier2+Tier1B
pmrB_T109S,0.0,Tier2+Tier1B
parC_N342Y,0.0,Tier2+Tier1B
parC_L344R,0.0,Tier2+Tier1B
parC_K277E,0.0,Tier2+Tier1B
ompF_G239R,0.0,Tier2+Tier1B
parC_S80I,0.0,Tier2+Tier1B
gyrA_I390F,0.0,Tier2+Tier1B
parE_E545K,0.0,Tier2+Tier1B
gyrB_G733C,0.0,Tier2+Tier1B
gyrA_S689C,0.0,Tier2+Tier1B
gyrB_R788C,0.0,Tier2+Tier1B
parC_R361*,0.0,Tier2+Tier1B
parC_P181A,0.0,Tier2+Tier1B
ampC_N118H,0.0,Tier2+Tier1B
ompC_I81F,0.0,Tier2+Tier1B
gyrB_I802F,0.0,Tier2+Tier1B
parC_V358M,0.0,Tier2+Tier1B
gyrA_Q627K,0.0,Tier2+Tier1B
gyrB_E656*,0.0,Tier2+Tier1B
parC_G515S,0.0,Tier2+Tier1B
parC_A317P,0.0,Tier2+Tier1B
parC_I299L,0.0,Tier2+Tier1B
parC_N304Y,0.0,Tier2+Tier1B
parC_N313Y,0.0,Tier2+Tier1B
parC_Q269E,0.0,Tier2+Tier1B
parC_K368E,0.0,Tier2+Tier1B
parC_N669Y,0.0,Tier2+Tier1B
gyrA_T522S,0.0,Tier2+Tier1B
parC_T178A,0.0,Tier2+Tier1B
gyrA_T258S,0.0,Tier2+Tier1B
parE_R72S,0.0,Tier2+Tier1B
parC_A116T,0.0,Tier2+Tier1B
parC_P675A,0.0,Tier2+Tier1B
gyrA_T668S,0.0,Tier2+Tier1B
gyrB_N294Y,0.0,Tier2+Tier1B
parE_R432C,0.0,Tier2+Tier1B
parC_A108T,0.0,Tier2+Tier1B
parC_T150A,0.0,Tier2+Tier1B
parC_L165M,0.0,Tier2+Tier1B
parC_G171R,0.0,Tier2+Tier1B
gyrB_A770T,0.0,Tier2+Tier1B
ompC_G172R,0.0,Tier2+Tier1B
gyrA_D588Y,0.0,Tier2+Tier1B
tolC_H181Q,0.0,Tier2+Tier1B
ompC_T243P,0.0,Tier2+Tier1B
parE_D289Y,0.0,Tier2+Tier1B
gyrA_G613C,0.0,Tier2+Tier1B
robA_N252Y,0.0,Tier2+Tier1B
gyrA_A457T,0.0,Tier2+Tier1B
phoQ_G417S,0.0,Tier2+Tier1B
phoQ_D150H,0.0,Tier2+Tier1B
gyrB_D756Y,0.0,Tier2+Tier1B
parC_T623S,0.0,Tier2+Tier1B
gyrB_C476R,0.0,Tier2+Tier1B
rpoB_H345Q,0.0,Tier2+Tier1B
parE_K189E,0.0,Tier2+Tier1B
parC_D204H,0.0,Tier2+Tier1B
folP_H208Y,0.0,Tier2+Tier1B
gyrB_D73H,0.0,Tier2+Tier1B
parC_A317T,0.0,Tier2+Tier1B
gyrA_I590L,0.0,Tier2+Tier1B
ampC_S102I,0.0,Tier2+Tier1B
ompC_A99S,0.0,Tier2+Tier1B
soxR_W110*,0.0,Tier2+Tier1B
parC_V544L,0.0,Tier2+Tier1B
parC_K155E,0.0,Tier2+Tier1B
parC_T66S,0.0,Tier2+Tier1B
parC_H77Y,0.0,Tier2+Tier1B
parC_C82R,0.0,Tier2+Tier1B
gyrA_D692Y,0.0,Tier2+Tier1B
phoP_T211S,0.0,Tier2+Tier1B
phoP_G121R,0.0,Tier2+Tier1B
phoQ_A22S,0.0,Tier2+Tier1B
phoQ_S12T,0.0,Tier2+Tier1B
ampC_E140K,0.0,Tier2+Tier1B
ftsI_*234*,0.0,Tier2+Tier1B
ompF_V155I,0.0,Tier2+Tier1B
gyrA_A855S,0.0,Tier2+Tier1B
folP_V244F,0.0,Tier2+Tier1B
parC_L133M,0.0,Tier2+Tier1B
parC_I254F,0.0,Tier2+Tier1B
parC_Q152K,0.0,Tier2+Tier1B
gyrA_S810T,0.0,Tier2+Tier1B
parC_A64S,0.0,Tier2+Tier1B
parC_R354C,0.0,Tier2+Tier1B
gyrA_A455P,0.0,Tier2+Tier1B
phoQ_E55K,0.0,Tier2+Tier1B
phoQ_P75T,0.0,Tier2+Tier1B
folP_G59C,0.0,Tier2+Tier1B
gyrB_A796S,0.0,Tier2+Tier1B
robA_Q20*,0.0,Tier2+Tier1B
gyrA_P265S,0.0,Tier2+Tier1B
robA_S187R,0.0,Tier2+Tier1B
parE_R303C,0.0,Tier2+Tier1B
pmrB_N145Y,0.0,Tier2+Tier1B
pmrB_L228F,0.0,Tier2+Tier1B
folP_G31R,0.0,Tier2+Tier1B
ompC_frameshift_insertion_2bp_pos2295555,0.0,Tier2+Tier1B
rpoB_L253F,0.0,Tier2+Tier1B
thyA_N87Y,0.0,Tier2+Tier1B
gyrB_D622H,0.0,Tier2+Tier1B
ompC_T348P,0.0,Tier2+Tier1B
gyrB_S70P,0.0,Tier2+Tier1B
phoQ_N377Y,0.0,Tier2+Tier1B
robA_A203S,0.0,Tier2+Tier1B
robA_Y198H,0.0,Tier2+Tier1B
robA_P172T,0.0,Tier2+Tier1B
robA_L178F,0.0,Tier2+Tier1B
folP_G124C,0.0,Tier2+Tier1B
gyrA_L492V,0.0,Tier2+Tier1B
ompC_G211R,0.0,Tier2+Tier1B
pmrB_G320R,0.0,Tier2+Tier1B
phoQ_T248S,0.0,Tier2+Tier1B
pmrB_D111Y,0.0,Tier2+Tier1B
gyrB_L420M,0.0,Tier2+Tier1B
soxR_P38R,0.0,Tier2+Tier1B
gyrA_T366P,0.0,Tier2+Tier1B
ftsI_W252*,0.0,Tier2+Tier1B
folA_C54R,0.0,Tier2+Tier1B
gyrB_Q624K,0.0,Tier2+Tier1B
gyrA_D791Y,0.0,Tier2+Tier1B
phoQ_E304K,0.0,Tier2+Tier1B
gyrA_T535S,0.0,Tier2+Tier1B
ompC_V127L,0.0,Tier2+Tier1B
gyrA_A699P,0.0,Tier2+Tier1B
thyA_V170F,0.0,Tier2+Tier1B
gyrB_D207Y,0.0,Tier2+Tier1B
gyrA_Y605H,0.0,Tier2+Tier1B
gyrA_N621Y,0.0,Tier2+Tier1B
gyrA_K603E,0.0,Tier2+Tier1B
parE_Q360K,0.0,Tier2+Tier1B
gyrA_A136S,0.0,Tier2+Tier1B
phoQ_E396K,0.0,Tier2+Tier1B
gyrA_I332F,0.0,Tier2+Tier1B
soxR_L59F,0.0,Tier2+Tier1B
rpoB_S988R,0.0,Tier2+Tier1B
yagE,0.0,Novel
group_26386,0.0,Novel
uvrY,0.0,Novel
group_11770,0.0,Novel
group_24361,0.0,Novel
group_18366,0.0,Novel
gyrA_Y100H,0.0,Tier2+Tier1B
group_10471,0.0,Novel
group_15887,0.0,Novel
group_26330,0.0,Novel
group_10824,0.0,Novel
ompC_G362R,0.0,Tier2+Tier1B
group_3389,0.0,Novel
fepE,0.0,Novel
group_10372,0.0,Novel
group_26359,0.0,Novel
group_11936,0.0,Novel
rpoB_Q1003H,0.0,Tier2+Tier1B
ftsI_*314*,0.0,Tier2+Tier1B
phoP_P206A,0.0,Tier2+Tier1B
parE_V44L,0.0,Tier2+Tier1B
rpoB_W623R,0.0,Tier2+Tier1B
group_26311,0.0,Novel
group_26354,0.0,Novel
gyrA_I578F,0.0,Tier2+Tier1B
rpoB_C397R,0.0,Tier2+Tier1B
folP_A128T,0.0,Tier2+Tier1B
folP_G65R,0.0,Tier2+Tier1B
gyrA_D310H,0.0,Tier2+Tier1B
gyrB_D210Y,0.0,Tier2+Tier1B
phoP_D29Y,0.0,Tier2+Tier1B
pmrB_A310T,0.0,Tier2+Tier1B
ompC_G203S,0.0,Tier2+Tier1B
gyrB_A224T,0.0,Tier2+Tier1B
ompC_N88S,0.0,Tier2+Tier1B
group_6554,0.0,Novel
ompC_frameshift_deletion_2bp_pos2295547,0.0,Tier2+Tier1B
gyrA_L317F,0.0,Tier2+Tier1B
phoP_D58Y,0.0,Tier2+Tier1B
phoQ_E381K,0.0,Tier2+Tier1B
phoQ_I366L,0.0,Tier2+Tier1B
phoQ_E369K,0.0,Tier2+Tier1B
phoQ_N389H,0.0,Tier2+Tier1B
group_26393,0.0,Novel
group_26392,0.0,Novel
marR_A103T,0.0,Tier2+Tier1B
lacA,0.0,Novel
ompC_N26Y,0.0,Tier2+Tier1B
ftsI_W322*,0.0,Tier2+Tier1B
ampC_V342F,0.0,Tier2+Tier1B
gyrA_P608T,0.0,Tier2+Tier1B
gyrA_V361M,0.0,Tier2+Tier1B
gyrB_A401S,0.0,Tier2+Tier1B
rpoB_C204*,0.0,Tier2+Tier1B
rpoB_N283K,0.0,Tier2+Tier1B
gyrB_T165S,0.0,Tier2+Tier1B
rpoB_N755K,0.0,Tier2+Tier1B
gyrB_E185Q,0.0,Tier2+Tier1B
phoQ_R245G,0.0,Tier2+Tier1B
gyrB_A618P,0.0,Tier2+Tier1B
ompF_T269I,0.0,Tier2+Tier1B
phoQ_G359W,0.0,Tier2+Tier1B
folP_C137R,0.0,Tier2+Tier1B
folP_L134V,0.0,Tier2+Tier1B
folP_A128S,0.0,Tier2+Tier1B
ompC_A226D,0.0,Tier2+Tier1B
ompC_Q70K,0.0,Tier2+Tier1B
gyrA_H471Y,0.0,Tier2+Tier1B
gyrB_S347T,0.0,Tier2+Tier1B
phoQ_N385Y,0.0,Tier2+Tier1B
gyrA_A412T,0.0,Tier2+Tier1B
thyA_I112F,0.0,Tier2+Tier1B
ompF_D129H,0.0,Tier2+Tier1B
ompF_V354I,0.0,Tier2+Tier1B
ompF_E51V,0.0,Tier2+Tier1B
ampC_Q265E,0.0,Tier2+Tier1B
ampC_L257R,0.0,Tier2+Tier1B
pmrB_I21F,0.0,Tier2+Tier1B
soxR_N115K,0.0,Tier2+Tier1B
ampC_A334T,0.0,Tier2+Tier1B
gyrA_D852Y,0.0,Tier2+Tier1B
gyrB_I250L,0.0,Tier2+Tier1B
phoP_L52V,0.0,Tier2+Tier1B
ompF_L110V,0.0,Tier2+Tier1B
folP_P123T,0.0,Tier2+Tier1B
ompF_Y112F,0.0,Tier2+Tier1B
parE_R575C,0.0,Tier2+Tier1B
gyrA_A422P,0.0,Tier2+Tier1B
phoP_P102T,0.0,Tier2+Tier1B
ompC_T324S,0.0,Tier2+Tier1B
parE_H462Y,0.0,Tier2+Tier1B
parE_V450F,0.0,Tier2+Tier1B
robA_L283M,0.0,Tier2+Tier1B
parE_T201P,0.0,Tier2+Tier1B
parC_E84V,0.0,Tier2+Tier1B
folP_P64A,0.0,Tier2+Tier1B
ompF_S350P,0.0,Tier2+Tier1B
gyrA_V604L,0.0,Tier2+Tier1B
ompF_G58C,0.0,Tier2+Tier1B
folA_*40*,0.0,Tier2+Tier1B
gyrA_I182F,0.0,Tier2+Tier1B
ompF_T298S,0.0,Tier2+Tier1B
ompF_E306Q,0.0,Tier2+Tier1B
ampC_Q269E,0.0,Tier2+Tier1B
ompF_N264H,0.0,Tier2+Tier1B
gyrA_V307L,0.0,Tier2+Tier1B
ampC_Q155K,0.0,Tier2+Tier1B
gyrA_I379F,0.0,Tier2+Tier1B
phoQ_N117H,0.0,Tier2+Tier1B
gyrA_L489F,0.0,Tier2+Tier1B
phoQ_L114M,0.0,Tier2+Tier1B
gyrB_L422M,0.0,Tier2+Tier1B
robA_N182H,0.0,Tier2+Tier1B
phoP_H15Y,0.0,Tier2+Tier1B
folP_A247S,0.0,Tier2+Tier1B
folP_H252Y,0.0,Tier2+Tier1B
folP_A241S,0.0,Tier2+Tier1B
ompC_T135S,0.0,Tier2+Tier1B
gyrA_D800H,0.0,Tier2+Tier1B
parE_G197C,0.0,Tier2+Tier1B
parC_E568K,0.0,Tier2+Tier1B
ampC_T4M,0.0,Tier2+Tier1B
parE_K158E,0.0,Tier2+Tier1B
gyrB_T392S,0.0,Tier2+Tier1B
ompF_N52K,0.0,Tier2+Tier1B
pmrB_I73L,0.0,Tier2+Tier1B
gyrA_A486T,0.0,Tier2+Tier1B
phoP_P45S,0.0,Tier2+Tier1B
parE_E413K,0.0,Tier2+Tier1B
parE_Q341E,0.0,Tier2+Tier1B
ompF_D352Y,0.0,Tier2+Tier1B
parC_Q481*,0.0,Tier2+Tier1B
gyrB_D248Y,0.0,Tier2+Tier1B
parC_V369F,0.0,Tier2+Tier1B
parC_K247E,0.0,Tier2+Tier1B
rpsL_G106C,0.0,Tier2+Tier1B
tolC_S63R,0.0,Tier2+Tier1B
pmrB_L36V,0.0,Tier2+Tier1B
ampC_N260T,0.0,Tier2+Tier1B
folP_I117F,0.0,Tier2+Tier1B
gyrB_S571R,0.0,Tier2+Tier1B
ampC_K40R,0.0,Tier2+Tier1B
parC_A471G,0.0,Tier2+Tier1B
aadA17,0.0,Tier2+Tier1B
aadA2,0.0,Tier2+Tier1B
aadA22,0.0,Tier2+Tier1B
MCR-1,0.0,Tier2+Tier1B
MCR-3,0.0,Tier2+Tier1B
Mrx,0.0,Tier2+Tier1B
NDM-1,0.0,Tier2+Tier1B
NDM-5,0.0,Tier2+Tier1B
OXA-15,0.0,Tier2+Tier1B
OXA-2,0.0,Tier2+Tier1B
parC_R305C,0.0,Tier2+Tier1B
PmrC,0.0,Tier2+Tier1B
