feature,shap_importance,feature_type
fosA5,0.0,Tier2+Tier1B
fosA7,0.0,Tier2+Tier1B
fosA7.5,0.0,Tier2+Tier1B
lnu(F),0.0,Tier2+Tier1B
qnrS1,0.0,Tier2+Tier1B
blaTEM-135,0.0,Tier2+Tier1B
blaTEM-15,0.0,Tier2+Tier1B
blaTEM-215,0.0,Tier2+Tier1B
blaTEM-30,0.0,Tier2+Tier1B
blaTEM-31,0.0,Tier2+Tier1B
blaTEM-33,0.0,Tier2+Tier1B
phoQ_R6H,0.0,Tier2+Tier1B
rpoB_Q380H,0.0,Tier2+Tier1B
gyrA_V361M,0.0,Tier2+Tier1B
gyrB_V372L,0.0,Tier2+Tier1B
erm(42),0.0,Tier2+Tier1B
rpoB_C204*,0.0,Tier2+Tier1B
gyrB_T165S,0.0,Tier2+Tier1B
gyrB_E185Q,0.0,Tier2+Tier1B
gyrA_A610S,0.0,Tier2+Tier1B
blaTEM-34,0.0,Tier2+Tier1B
blaTEM-35,0.0,Tier2+Tier1B
blaTEM-37,0.0,Tier2+Tier1B
blaTEM-40,0.0,Tier2+Tier1B
blaCTX-M-192,0.0,Tier2+Tier1B
blaCTX-M-24,0.0,Tier2+Tier1B
gyrB_A401S,0.0,Tier2+Tier1B
erm(B),0.0,Tier2+Tier1B
floR.1,0.0,Tier2+Tier1B
fosA,0.0,Tier2+Tier1B
blaTEM-9,0.0,Tier2+Tier1B
ble,0.0,Tier2+Tier1B
bleO,0.0,Tier2+Tier1B
catA1,0.0,Tier2+Tier1B
catA2,0.0,Tier2+Tier1B
catB3.1,0.0,Tier2+Tier1B
cmlA1,0.0,Tier2+Tier1B
blaSHV-2,0.0,Tier2+Tier1B
cmlA6.1,0.0,Tier2+Tier1B
dfrA,0.0,Tier2+Tier1B
dfrA10.1,0.0,Tier2+Tier1B
dfrA12.1,0.0,Tier2+Tier1B
dfrA14.1,0.0,Tier2+Tier1B
dfrA17.1,0.0,Tier2+Tier1B
dfrA19.1,0.0,Tier2+Tier1B
blaSHV,0.0,Tier2+Tier1B
blaSHV-1,0.0,Tier2+Tier1B
blaSHV-12,0.0,Tier2+Tier1B
cmlA5.1,0.0,Tier2+Tier1B
group_21193,0.0,Novel
group_16563,0.0,Novel
group_14153,0.0,Novel
argO,0.0,Novel
tdcE,0.0,Novel
neuB,0.0,Novel
group_26332,0.0,Novel
group_14350,0.0,Novel
group_16262,0.0,Novel
mcr-1.9_1,0.0,Tier2+Tier1B
group_4092,0.0,Novel
focA,0.0,Novel
group_187,0.0,Novel
group_21567,0.0,Novel
chpS,0.0,Novel
group_5971,0.0,Novel
group_14382,0.0,Novel
yfaX1_1,0.0,Novel
allS_3,0.0,Novel
group_9126,0.0,Novel
cfaD,0.0,Novel
group_2063,0.0,Novel
group_13898,0.0,Novel
group_15552,0.0,Novel
yiaM_1,0.0,Novel
rtcB,0.0,Novel
group_21530,0.0,Novel
group_18588,0.0,Novel
thyA_F62L,0.0,Tier2+Tier1B
tolC_R233S,0.0,Tier2+Tier1B
parC_I555L,0.0,Tier2+Tier1B
group_26333,0.0,Novel
tolC_C91R,0.0,Tier2+Tier1B
tolC_H150Q,0.0,Tier2+Tier1B
parE_V130M,0.0,Tier2+Tier1B
gyrB_T754P,0.0,Tier2+Tier1B
parC_Q91E,0.0,Tier2+Tier1B
parC_L689F,0.0,Tier2+Tier1B
tolC_S124R,0.0,Tier2+Tier1B
folP_N115H,0.0,Tier2+Tier1B
tolC_Q113H,0.0,Tier2+Tier1B
group_21529,0.0,Novel
parE_L288F,0.0,Tier2+Tier1B
parE_D530H,0.0,Tier2+Tier1B
rpoB_M1214I,0.0,Tier2+Tier1B
parC_D475N,0.0,Tier2+Tier1B
ompF_F45L,0.0,Tier2+Tier1B
parE_F354L,0.0,Tier2+Tier1B
parE_D408Y,0.0,Tier2+Tier1B
gyrB_P171T,0.0,Tier2+Tier1B
ftsI_F332V,0.0,Tier2+Tier1B
phoQ_V35F,0.0,Tier2+Tier1B
gstB,0.0,Novel
group_21556,0.0,Novel
group_3560,0.0,Novel
group_13374,0.0,Novel
group_12541,0.0,Novel
V,0.0,Novel
group_12673,0.0,Novel
waaP,0.0,Novel
yidZ,0.0,Novel
yagE_1,0.0,Novel
group_26374,0.0,Novel
group_12268,0.0,Novel
group_16946,0.0,Novel
group_5203,0.0,Novel
group_44579,0.0,Novel
phoQ_L19M,0.0,Tier2+Tier1B
phoQ_L333F,0.0,Tier2+Tier1B
gyrA_G727R,0.0,Tier2+Tier1B
gyrA_R725C,0.0,Tier2+Tier1B
thyA_G251S,0.0,Tier2+Tier1B
gyrA_V85F,0.0,Tier2+Tier1B
gyrB_D562Y,0.0,Tier2+Tier1B
pmrB_P297A,0.0,Tier2+Tier1B
group_5634,0.0,Novel
pdxA_3,0.0,Novel
ybaM,0.0,Novel
ecpD,0.0,Novel
group_26335,0.0,Novel
group_26334,0.0,Novel
group_26337,0.0,Novel
G,0.0,Novel
gudP_2,0.0,Novel
group_25425,0.0,Novel
neuC,0.0,Novel
neuA,0.0,Novel
group_8208,0.0,Novel
gntT,0.0,Novel
uhpC,0.0,Novel
group_15548,0.0,Novel
group_16986,0.0,Novel
ftsI_H425Q,0.0,Tier2+Tier1B
group_13360,0.0,Novel
group_14352,0.0,Novel
group_16989,0.0,Novel
group_21524,0.0,Novel
group_26338,0.0,Novel
group_26320,0.0,Novel
yfcQ,0.0,Novel
group_26318,0.0,Novel
group_26321,0.0,Novel
gyrA_P636A,0.0,Tier2+Tier1B
ampC_T332A,0.0,Tier2+Tier1B
ftsI_*143*,0.0,Tier2+Tier1B
parE_T161P,0.0,Tier2+Tier1B
group_19048,0.0,Novel
parE_V39F,0.0,Tier2+Tier1B
acrR_L195F,0.0,Tier2+Tier1B
gyrA_G468R,0.0,Tier2+Tier1B
phoP_Y98H,0.0,Tier2+Tier1B
pmrB_D286G,0.0,Tier2+Tier1B
group_20920,0.0,Novel
parE_Q211E,0.0,Tier2+Tier1B
parE_N299H,0.0,Tier2+Tier1B
parE_N208H,0.0,Tier2+Tier1B
marR_A103T,0.0,Tier2+Tier1B
D_2,0.0,Novel
group_26331,0.0,Novel
marR_I137L,0.0,Tier2+Tier1B
group_20916,0.0,Novel
group_21171,0.0,Novel
soxR_L57F,0.0,Tier2+Tier1B
rpoB_Q1003H,0.0,Tier2+Tier1B
ftsI_*314*,0.0,Tier2+Tier1B
parE_G244R,0.0,Tier2+Tier1B
group_24894,0.0,Novel
group_20918,0.0,Novel
group_21531,0.0,Novel
group_21086,0.0,Novel
group_10291,0.0,Novel
siaT,0.0,Novel
group_185,0.0,Novel
group_4066,0.0,Novel
group_9501,0.0,Novel
yfcR,0.0,Novel
group_20763,0.0,Novel
group_15877,0.0,Novel
ompF_V40L,0.0,Tier2+Tier1B
group_12459,0.0,Novel
group_21565,0.0,Novel
group_13333,0.0,Novel
tolC_C401R,0.0,Tier2+Tier1B
folA_Q49H,0.0,Tier2+Tier1B
soxR_V74L,0.0,Tier2+Tier1B
gyrA_G255S,0.0,Tier2+Tier1B
gyrA_V240M,0.0,Tier2+Tier1B
rpoB_*717Y,0.0,Tier2+Tier1B
gyrB_T245P,0.0,Tier2+Tier1B
group_5429,0.0,Novel
parE_T333P,0.0,Tier2+Tier1B
group_26369,0.0,Novel
group_26339,0.0,Novel
group_6805,0.0,Novel
group_5473,0.0,Novel
group_15501,0.0,Novel
group_11798,0.0,Novel
group_12038,0.0,Novel
group_12674,0.0,Novel
rfaJ_3,0.0,Novel
group_18740,0.0,Novel
sfaA,0.0,Novel
group_24752,0.0,Novel
group_26372,0.0,Novel
group_4550,0.0,Novel
group_19052,0.0,Novel
group_19053,0.0,Novel
group_26344,0.0,Novel
group_9009,0.0,Novel
sphX,0.0,Novel
group_24328,0.0,Novel
espC,0.0,Novel
group_21560,0.0,Novel
group_19057,0.0,Novel
group_26356,0.0,Novel
group_17288,0.0,Novel
group_26329,0.0,Novel
group_26379,0.0,Novel
group_26322,0.0,Novel
group_26390,0.0,Novel
mntH_2,0.0,Novel
katG,0.0,Novel
group_21563,0.0,Novel
group_26396,0.0,Novel
group_26391,0.0,Novel
group_26392,0.0,Novel
group_15875,0.0,Novel
group_26385,0.0,Novel
group_26362,0.0,Novel
group_26349,0.0,Novel
group_26365,0.0,Novel
group_26361,0.0,Novel
group_26387,0.0,Novel
group_21542,0.0,Novel
group_21545,0.0,Novel
xerD_2,0.0,Novel
group_19067,0.0,Novel
group_26325,0.0,Novel
group_26327,0.0,Novel
group_21527,0.0,Novel
mngB,0.0,Novel
group_26378,0.0,Novel
group_17285,0.0,Novel
group_24441,0.0,Novel
group_19061,0.0,Novel
group_19063,0.0,Novel
group_21525,0.0,Novel
group_14166,0.0,Novel
group_19044,0.0,Novel
group_15878,0.0,Novel
rfaJ,0.0,Novel
group_24444,0.0,Novel
group_21562,0.0,Novel
group_20674,0.0,Novel
group_19062,0.0,Novel
group_11936,0.0,Novel
group_26341,0.0,Novel
group_26350,0.0,Novel
group_18589,0.0,Novel
group_21536,0.0,Novel
group_15884,0.0,Novel
group_15890,0.0,Novel
group_26311,0.0,Novel
group_26381,0.0,Novel
group_26366,0.0,Novel
wbbK,0.0,Novel
group_6554,0.0,Novel
dnaB_2,0.0,Novel
group_19060,0.0,Novel
group_26360,0.0,Novel
R,0.0,Novel
group_24898,0.0,Novel
rfaS,0.0,Novel
traC_1,0.0,Novel
group_26316,0.0,Novel
group_26354,0.0,Novel
group_19045,0.0,Novel
group_24445,0.0,Novel
group_19070,0.0,Novel
group_26386,0.0,Novel
group_26359,0.0,Novel
group_26352,0.0,Novel
group_21541,0.0,Novel
group_1421,0.0,Novel
group_24905,0.0,Novel
group_26389,0.0,Novel
group_26393,0.0,Novel
group_26355,0.0,Novel
wbbL,0.0,Novel
group_26357,0.0,Novel
yfdA,0.0,Novel
fepE,0.0,Novel
group_19254,0.0,Novel
group_21548,0.0,Novel
ybcO_2,0.0,Novel
group_21554,0.0,Novel
group_21551,0.0,Novel
group_26402,0.0,Novel
phoP_S137P,0.0,Tier2+Tier1B
thyA_P104A,0.0,Tier2+Tier1B
gyrB_A705T,0.0,Tier2+Tier1B
gyrA_V815M,0.0,Tier2+Tier1B
ampC_V225M,0.0,Tier2+Tier1B
ampC_N214H,0.0,Tier2+Tier1B
ampC_N201Y,0.0,Tier2+Tier1B
group_26312,0.0,Novel
group_19042,0.0,Novel
group_19054,0.0,Novel
group_21519,0.0,Novel
uvrY,0.0,Novel
group_26375,0.0,Novel
group_13231,0.0,Novel
group_21564,0.0,Novel
lutR,0.0,Novel
group_10139,0.0,Novel
rhtB,0.0,Novel
rfaG_1,0.0,Novel
group_21566,0.0,Novel
group_21520,0.0,Novel
group_5169,0.0,Novel
group_11935,0.0,Novel
group_17582,0.0,Novel
group_12319,0.0,Novel
yigF,0.0,Novel
yihF_2,0.0,Novel
group_17581,0.0,Novel
fadE,0.0,Novel
W,0.0,Novel
group_20930,0.0,Novel
parE_A512T,0.0,Tier2+Tier1B
S,0.0,Novel
fII,0.0,Novel
group_21518,0.0,Novel
group_18547,0.0,Novel
group_19050,0.0,Novel
group_8629,0.0,Novel
group_26313,0.0,Novel
gyrB_G540C,0.0,Tier2+Tier1B
gyrA_L543F,0.0,Tier2+Tier1B
gyrB_E711K,0.0,Tier2+Tier1B
group_8042,0.0,Novel
ampC_G284C,0.0,Tier2+Tier1B
parE_L488V,0.0,Tier2+Tier1B
parE_K484E,0.0,Tier2+Tier1B
gyrB_S334T,0.0,Tier2+Tier1B
gyrB_L173F,0.0,Tier2+Tier1B
parE_A467S,0.0,Tier2+Tier1B
parE_P558T,0.0,Tier2+Tier1B
parC_I228F,0.0,Tier2+Tier1B
gyrA_G547C,0.0,Tier2+Tier1B
rfaI,0.0,Novel
group_26351,0.0,Novel
group_19055,0.0,Novel
hsdR_1,0.0,Novel
group_16629,0.0,Novel
group_26395,0.0,Novel
group_26353,0.0,Novel
group_21552,0.0,Novel
group_15881,0.0,Novel
group_21539,0.0,Novel
group_21543,0.0,Novel
phoQ_L257F,0.0,Tier2+Tier1B
group_21522,0.0,Novel
group_21561,0.0,Novel
group_29799,0.0,Novel
hsdM_1,0.0,Novel
group_13573,0.0,Novel
group_20768,0.0,Novel
group_9908,0.0,Novel
group_16790,0.0,Novel
group_17287,0.0,Novel
group_26398,0.0,Novel
parE_P196A,0.0,Tier2+Tier1B
group_26376,0.0,Novel
group_24640,0.0,Novel
cox,0.0,Novel
group_17281,0.0,Novel
waaU,0.0,Novel
group_26343,0.0,Novel
ygfI2,0.0,Novel
group_21538,0.0,Novel
parE_G50R,0.0,Tier2+Tier1B
parE_A61P,0.0,Tier2+Tier1B
group_15886,0.0,Novel
parC_K155E,0.0,Tier2+Tier1B
parC_T66S,0.0,Tier2+Tier1B
parC_H77Y,0.0,Tier2+Tier1B
parC_C82R,0.0,Tier2+Tier1B
gyrA_D692Y,0.0,Tier2+Tier1B
phoP_T211S,0.0,Tier2+Tier1B
phoP_G121R,0.0,Tier2+Tier1B
phoQ_A22S,0.0,Tier2+Tier1B
phoQ_S12T,0.0,Tier2+Tier1B
ampC_E140K,0.0,Tier2+Tier1B
blaTEM-104_1,0.0,Tier2+Tier1B
folP_G59C,0.0,Tier2+Tier1B
gyrA_A855S,0.0,Tier2+Tier1B
gyrA_S810T,0.0,Tier2+Tier1B
marR_*71C,0.0,Tier2+Tier1B
gyrA_A455P,0.0,Tier2+Tier1B
phoQ_E55K,0.0,Tier2+Tier1B
phoQ_P75T,0.0,Tier2+Tier1B
ompF_V155I,0.0,Tier2+Tier1B
ompC_G172R,0.0,Tier2+Tier1B
gyrA_D588Y,0.0,Tier2+Tier1B
ftsI_*234*,0.0,Tier2+Tier1B
parC_L165M,0.0,Tier2+Tier1B
parC_G171R,0.0,Tier2+Tier1B
parC_T178A,0.0,Tier2+Tier1B
parC_T217P,0.0,Tier2+Tier1B
parC_K62E,0.0,Tier2+Tier1B
parC_S50T,0.0,Tier2+Tier1B
parC_Q42K,0.0,Tier2+Tier1B
parC_L10V,0.0,Tier2+Tier1B
gyrB_T175S,0.0,Tier2+Tier1B
pmrB_T109S,0.0,Tier2+Tier1B
gyrB_I802F,0.0,Tier2+Tier1B
parC_L344R,0.0,Tier2+Tier1B
parC_K277E,0.0,Tier2+Tier1B
parC_V358M,0.0,Tier2+Tier1B
gyrA_I390F,0.0,Tier2+Tier1B
gyrB_G733C,0.0,Tier2+Tier1B
gyrA_S689C,0.0,Tier2+Tier1B
gyrB_R788C,0.0,Tier2+Tier1B
parC_R361*,0.0,Tier2+Tier1B
ampC_N118H,0.0,Tier2+Tier1B
ompC_I81F,0.0,Tier2+Tier1B
parC_N342Y,0.0,Tier2+Tier1B
gyrB_D414H,0.0,Tier2+Tier1B
gyrB_A397T,0.0,Tier2+Tier1B
gyrB_E623K,0.0,Tier2+Tier1B
gyrB_T366S,0.0,Tier2+Tier1B
gyrA_A252T,0.0,Tier2+Tier1B
gyrA_G442C,0.0,Tier2+Tier1B
gyrA_R630S,0.0,Tier2+Tier1B
ampC_G132C,0.0,Tier2+Tier1B
ompC_G63R,0.0,Tier2+Tier1B
gyrB_E661K,0.0,Tier2+Tier1B
tolC_H181Q,0.0,Tier2+Tier1B
phoQ_L5M,0.0,Tier2+Tier1B
folA_M142I,0.0,Tier2+Tier1B
gyrB_A632T,0.0,Tier2+Tier1B
gyrB_P274T,0.0,Tier2+Tier1B
soxR_W70*,0.0,Tier2+Tier1B
gyrB_S492N,0.0,Tier2+Tier1B
gyrA_I619F,0.0,Tier2+Tier1B
gyrB_P533T,0.0,Tier2+Tier1B
gyrA_G566R,0.0,Tier2+Tier1B
pmrB_A288T,0.0,Tier2+Tier1B
gyrB_A604S,0.0,Tier2+Tier1B
ompC_T243P,0.0,Tier2+Tier1B
gyrA_G613C,0.0,Tier2+Tier1B
robA_N252Y,0.0,Tier2+Tier1B
gyrA_A457T,0.0,Tier2+Tier1B
phoQ_G417S,0.0,Tier2+Tier1B
phoQ_D150H,0.0,Tier2+Tier1B
parC_V544L,0.0,Tier2+Tier1B
gyrB_C476R,0.0,Tier2+Tier1B
parE_K189E,0.0,Tier2+Tier1B
folP_H208Y,0.0,Tier2+Tier1B
parE_G276C,0.0,Tier2+Tier1B
parC_A317T,0.0,Tier2+Tier1B
ampC_S102I,0.0,Tier2+Tier1B
ompC_A99S,0.0,Tier2+Tier1B
soxR_W110*,0.0,Tier2+Tier1B
ompF_G239R,0.0,Tier2+Tier1B
robA_Q220K,0.0,Tier2+Tier1B
robA_A201T,0.0,Tier2+Tier1B
gyrB_I478F,0.0,Tier2+Tier1B
parE_V126L,0.0,Tier2+Tier1B
gyrB_L470V,0.0,Tier2+Tier1B
gyrB_D73H,0.0,Tier2+Tier1B
tolC_L269V,0.0,Tier2+Tier1B
parC_L285M,0.0,Tier2+Tier1B
parC_D283Y,0.0,Tier2+Tier1B
parC_I346F,0.0,Tier2+Tier1B
ampC_A95T,0.0,Tier2+Tier1B
ampC_R312H,0.0,Tier2+Tier1B
gyrA_V312F,0.0,Tier2+Tier1B
ampC_E37*,0.0,Tier2+Tier1B
parC_A219T,0.0,Tier2+Tier1B
parC_R455H,0.0,Tier2+Tier1B
parC_T150A,0.0,Tier2+Tier1B
thyA_G91R,0.0,Tier2+Tier1B
gyrB_N801H,0.0,Tier2+Tier1B
gyrB_P662T,0.0,Tier2+Tier1B
gyrB_T653I,0.0,Tier2+Tier1B
gyrB_T627S,0.0,Tier2+Tier1B
gyrA_D375H,0.0,Tier2+Tier1B
ampC_S80T,0.0,Tier2+Tier1B
parC_A680T,0.0,Tier2+Tier1B
folP_P80A,0.0,Tier2+Tier1B
folP_A66S,0.0,Tier2+Tier1B
parC_N459S,0.0,Tier2+Tier1B
gyrA_G514R,0.0,Tier2+Tier1B
gyrB_L776F,0.0,Tier2+Tier1B
rpoB_W633*,0.0,Tier2+Tier1B
rpoB_S472R,0.0,Tier2+Tier1B
parC_L257M,0.0,Tier2+Tier1B
gyrA_D445H,0.0,Tier2+Tier1B
gyrA_I223L,0.0,Tier2+Tier1B
folP_F4Y,0.0,Tier2+Tier1B
gyrA_D867Y,0.0,Tier2+Tier1B
gyrA_E871K,0.0,Tier2+Tier1B
phoQ_Q479K,0.0,Tier2+Tier1B
parC_R124W,0.0,Tier2+Tier1B
parC_V188M,0.0,Tier2+Tier1B
ampC_G79R,0.0,Tier2+Tier1B
parC_V612M,0.0,Tier2+Tier1B
gyrA_V540F,0.0,Tier2+Tier1B
gyrA_I814F,0.0,Tier2+Tier1B
parE_P327T,0.0,Tier2+Tier1B
ampC_P160S,0.0,Tier2+Tier1B
gyrA_V190F,0.0,Tier2+Tier1B
gyrA_H262Y,0.0,Tier2+Tier1B
gyrB_A772P,0.0,Tier2+Tier1B
parC_R305C,0.0,Tier2+Tier1B
gyrA_Q627K,0.0,Tier2+Tier1B
gyrB_E656*,0.0,Tier2+Tier1B
parC_G515S,0.0,Tier2+Tier1B
parC_A317P,0.0,Tier2+Tier1B
parC_I299L,0.0,Tier2+Tier1B
parC_N304Y,0.0,Tier2+Tier1B
parC_N313Y,0.0,Tier2+Tier1B
parC_Q269E,0.0,Tier2+Tier1B
parC_K368E,0.0,Tier2+Tier1B
gyrA_A759T,0.0,Tier2+Tier1B
gyrA_T522S,0.0,Tier2+Tier1B
gyrB_A770T,0.0,Tier2+Tier1B
gyrA_T258S,0.0,Tier2+Tier1B
parE_R72S,0.0,Tier2+Tier1B
parC_A116T,0.0,Tier2+Tier1B
parC_P675A,0.0,Tier2+Tier1B
gyrA_T668S,0.0,Tier2+Tier1B
gyrB_N294Y,0.0,Tier2+Tier1B
parE_R432C,0.0,Tier2+Tier1B
parC_A108T,0.0,Tier2+Tier1B
parC_N669Y,0.0,Tier2+Tier1B
phoQ_Q376K,0.0,Tier2+Tier1B
parE_L501M,0.0,Tier2+Tier1B
marR_W68C,0.0,Tier2+Tier1B
parC_S552C,0.0,Tier2+Tier1B
gyrA_T408A,0.0,Tier2+Tier1B
parC_A469S,0.0,Tier2+Tier1B
ompC_V106L,0.0,Tier2+Tier1B
parE_P439A,0.0,Tier2+Tier1B
gyrA_N224Y,0.0,Tier2+Tier1B
gyrB_A655P,0.0,Tier2+Tier1B
phoQ_N389H,0.0,Tier2+Tier1B
gyrB_P238T,0.0,Tier2+Tier1B
gyrB_A224T,0.0,Tier2+Tier1B
ompC_N88S,0.0,Tier2+Tier1B
ompC_N26Y,0.0,Tier2+Tier1B
ompC_frameshift_deletion_2bp_pos2295547,0.0,Tier2+Tier1B
ampC_Y360H,0.0,Tier2+Tier1B
phoP_Y179H,0.0,Tier2+Tier1B
phoP_D58Y,0.0,Tier2+Tier1B
phoQ_E381K,0.0,Tier2+Tier1B
phoQ_I366L,0.0,Tier2+Tier1B
phoQ_E369K,0.0,Tier2+Tier1B
robA_A203T,0.0,Tier2+Tier1B
pmrB_S192C,0.0,Tier2+Tier1B
ompF_N52K,0.0,Tier2+Tier1B
pmrB_I73L,0.0,Tier2+Tier1B
gyrA_A486T,0.0,Tier2+Tier1B
parE_E413K,0.0,Tier2+Tier1B
parC_Q481*,0.0,Tier2+Tier1B
gyrB_L422M,0.0,Tier2+Tier1B
phoQ_R245G,0.0,Tier2+Tier1B
phoQ_T248S,0.0,Tier2+Tier1B
pmrB_D111Y,0.0,Tier2+Tier1B
gyrB_A288T,0.0,Tier2+Tier1B
parC_E130K,0.0,Tier2+Tier1B
soxR_P38R,0.0,Tier2+Tier1B
gyrA_T366P,0.0,Tier2+Tier1B
ftsI_W252*,0.0,Tier2+Tier1B
folA_C54R,0.0,Tier2+Tier1B
gyrB_Q624K,0.0,Tier2+Tier1B
gyrA_D791Y,0.0,Tier2+Tier1B
phoQ_E304K,0.0,Tier2+Tier1B
rpoB_S988R,0.0,Tier2+Tier1B
gyrA_A699P,0.0,Tier2+Tier1B
gyrB_L420M,0.0,Tier2+Tier1B
ompF_T269I,0.0,Tier2+Tier1B
phoQ_G359W,0.0,Tier2+Tier1B
folP_C137R,0.0,Tier2+Tier1B
folP_L134V,0.0,Tier2+Tier1B
folP_A128S,0.0,Tier2+Tier1B
ompC_A226D,0.0,Tier2+Tier1B
gyrA_H471Y,0.0,Tier2+Tier1B
ampC_Q155K,0.0,Tier2+Tier1B
pmrB_L132V,0.0,Tier2+Tier1B
thyA_V170F,0.0,Tier2+Tier1B
gyrB_T392S,0.0,Tier2+Tier1B
gyrB_D207Y,0.0,Tier2+Tier1B
robA_E195K,0.0,Tier2+Tier1B
gyrA_N621Y,0.0,Tier2+Tier1B
gyrA_K603E,0.0,Tier2+Tier1B
parE_Q360K,0.0,Tier2+Tier1B
gyrA_A136S,0.0,Tier2+Tier1B
phoQ_E396K,0.0,Tier2+Tier1B
gyrA_I332F,0.0,Tier2+Tier1B
ampC_T4M,0.0,Tier2+Tier1B
parE_K158E,0.0,Tier2+Tier1B
gyrB_G684R,0.0,Tier2+Tier1B
gyrA_L489F,0.0,Tier2+Tier1B
ompC_V106M,0.0,Tier2+Tier1B
phoQ_L114M,0.0,Tier2+Tier1B
folA_N101K,0.0,Tier2+Tier1B
parE_P234T,0.0,Tier2+Tier1B
ycaC,0.0,Novel
group_14958,0.0,Novel
group_16512,0.0,Novel
group_17977,0.0,Novel
group_6266,0.0,Novel
gyrB_D248Y,0.0,Tier2+Tier1B
gyrA_I379F,0.0,Tier2+Tier1B
robA_L279V,0.0,Tier2+Tier1B
gyrA_R91C,0.0,Tier2+Tier1B
gyrA_S111P,0.0,Tier2+Tier1B
gyrA_I198L,0.0,Tier2+Tier1B
ampC_A356S,0.0,Tier2+Tier1B
ampC_T86A,0.0,Tier2+Tier1B
gyrA_Y100H,0.0,Tier2+Tier1B
thyA_L184F,0.0,Tier2+Tier1B
neuE,0.0,Novel
rpoB_W623R,0.0,Tier2+Tier1B
robA_L251F,0.0,Tier2+Tier1B
parC_V369F,0.0,Tier2+Tier1B
parC_K247E,0.0,Tier2+Tier1B
rpsL_G106C,0.0,Tier2+Tier1B
tolC_S63R,0.0,Tier2+Tier1B
folP_I117F,0.0,Tier2+Tier1B
ampC_K40R,0.0,Tier2+Tier1B
ompF_D352Y,0.0,Tier2+Tier1B
folP_P64A,0.0,Tier2+Tier1B
thyA_N211Y,0.0,Tier2+Tier1B
phoQ_N117H,0.0,Tier2+Tier1B
gyrA_V604L,0.0,Tier2+Tier1B
folA_*40*,0.0,Tier2+Tier1B
gyrA_P35A,0.0,Tier2+Tier1B
gyrA_I182F,0.0,Tier2+Tier1B
ompF_E306Q,0.0,Tier2+Tier1B
ampC_Q269E,0.0,Tier2+Tier1B
ompF_N264H,0.0,Tier2+Tier1B
gyrA_V307L,0.0,Tier2+Tier1B
gyrA_D800H,0.0,Tier2+Tier1B
thyA_Q39E,0.0,Tier2+Tier1B
ompF_S350P,0.0,Tier2+Tier1B
pmrB_R96G,0.0,Tier2+Tier1B
gyrB_G694R,0.0,Tier2+Tier1B
folA_W78C,0.0,Tier2+Tier1B
gyrB_R209C,0.0,Tier2+Tier1B
rplD_T131P,0.0,Tier2+Tier1B
gyrA_I578F,0.0,Tier2+Tier1B
folP_G65R,0.0,Tier2+Tier1B
gyrB_D210Y,0.0,Tier2+Tier1B
phoP_D29Y,0.0,Tier2+Tier1B
ompC_V38L,0.0,Tier2+Tier1B
gyrB_A618P,0.0,Tier2+Tier1B
rpoB_H579Q,0.0,Tier2+Tier1B
thyA_D66Y,0.0,Tier2+Tier1B
rpoB_W671C,0.0,Tier2+Tier1B
rpoB_S894R,0.0,Tier2+Tier1B
marR_W84C,0.0,Tier2+Tier1B
ampC_Q116K,0.0,Tier2+Tier1B
gyrB_V453F,0.0,Tier2+Tier1B
pmrB_S130T,0.0,Tier2+Tier1B
thyA_G197R,0.0,Tier2+Tier1B
gyrB_G211C,0.0,Tier2+Tier1B
gyrB_E703Q,0.0,Tier2+Tier1B
parE_N281H,0.0,Tier2+Tier1B
gyrB_V252F,0.0,Tier2+Tier1B
pmrB_A291S,0.0,Tier2+Tier1B
gyrB_V501F,0.0,Tier2+Tier1B
thyA_D205Y,0.0,Tier2+Tier1B
ampC_G222R,0.0,Tier2+Tier1B
ampC_V225L,0.0,Tier2+Tier1B
gyrB_V308F,0.0,Tier2+Tier1B
gyrB_D66H,0.0,Tier2+Tier1B
gyrA_N780Y,0.0,Tier2+Tier1B
gyrB_K768E,0.0,Tier2+Tier1B
rpoB_*877*,0.0,Tier2+Tier1B
folA_*72Y,0.0,Tier2+Tier1B
gyrA_I774F,0.0,Tier2+Tier1B
pmrB_S141N,0.0,Tier2+Tier1B
parE_V560F,0.0,Tier2+Tier1B
parC_T410S,0.0,Tier2+Tier1B
parC_V144M,0.0,Tier2+Tier1B
folA_Q105H,0.0,Tier2+Tier1B
pmrB_P115S,0.0,Tier2+Tier1B
ampC_V88M,0.0,Tier2+Tier1B
phoQ_T84S,0.0,Tier2+Tier1B
ampC_Q265E,0.0,Tier2+Tier1B
ampC_L257R,0.0,Tier2+Tier1B
soxR_N115K,0.0,Tier2+Tier1B
ampC_A334T,0.0,Tier2+Tier1B
gyrB_S464P,0.0,Tier2+Tier1B
gyrA_D852Y,0.0,Tier2+Tier1B
parC_E84V,0.0,Tier2+Tier1B
ompF_L110V,0.0,Tier2+Tier1B
ompF_Y112F,0.0,Tier2+Tier1B
parE_R575C,0.0,Tier2+Tier1B
parE_S451P,0.0,Tier2+Tier1B
folA_S76R,0.0,Tier2+Tier1B
phoP_P102T,0.0,Tier2+Tier1B
ompC_T324S,0.0,Tier2+Tier1B
parE_N104H,0.0,Tier2+Tier1B
robA_P286S,0.0,Tier2+Tier1B
robA_T132S,0.0,Tier2+Tier1B
robA_L283M,0.0,Tier2+Tier1B
